gene_name,IBD7_fpkm,IBD7_1_fpkm,IBD8_fpkm,IBD8_1_fpkm,IBD10_fpkm,IBD10_1_fpkm,hCO_wo_Tc_fpkm,hCO_wo_Tc_1_fpkm
TSFM,4.623041563,4.966423051,4.781673545,4.832371054,4.673518325,5.379378308,5.445857555,4.835331849
PROKR1,0.105848493,0.126425206,0.042921336,0.015279608,0.011957625,0.185481333,0.052752433,0.054281768
SCN4A,0.013717415,0.0072818,0,0,0.006198584,0,0,0
RNU6-834P,1.027933209,0.545671624,0,0,0.46449938,0,0,0
MYL6P2,0.260536067,0.138303868,0,0,0.117730258,0,0,0
C10orf142,0.032985021,0,0,0.038092045,0.059620691,0,0,0
BFSP2-AS1,0.063239739,0,0,0.073031056,0.114306335,0,0,0
AL590369.1,0.601450282,1.02168304,0.390218866,0.416743177,0.434850483,0.361350336,0.479598186,0.24675106
AC011476.3,0.411472536,0.611597016,0.400442941,0.570216283,0.260308968,0.824040068,0.779259789,0.506432306
ADAM20,0.121365996,0,0.262472797,0.397111268,0.146246674,0.222800386,0.161295991,0.103732556
LILRB3,0,0,0,0.034951694,0.013676374,0,0.045251167,0
CASR,0,0,0,0.010877095,0.004256138,0,0.014082329,0
AC144568.1,0.412673916,0.876261001,0.892471373,0,1.491822826,1.239669037,0,2.962813817
KAZN,13.6469812,12.11666186,11.15266815,13.25041168,10.22932274,9.979928366,13.52124884,8.596799071
EIF5B,16.46675194,15.99773803,14.61856335,14.7343005,14.35039693,16.45275494,15.68413223,16.21238663
NRAS,27.79162643,25.97122191,29.18616092,25.52009446,28.81483117,28.92291733,25.56078308,28.29595175
VPS54,9.072908805,8.830855444,8.898155212,7.964043149,9.133055967,8.551224515,9.441942095,8.713351351
POMGNT2,14.76979743,14.69100177,14.2295328,14.73179841,12.90779011,15.15016814,13.34893602,14.47489068
MRPS30,10.49231083,10.01688396,11.48362572,11.83258548,11.53384465,10.63406302,10.594542,10.7146933
ETAA1,3.166941282,3.161685584,3.277386351,3.011359453,3.65451718,3.352796502,3.209396686,3.659041113
AC026202.2,0,0.089321248,0.090973644,0,0.152068249,0,0,0
AL136380.1,0,0.370517769,0.377372155,0,0.630801627,0,0,0
LINC01054,0,0.116777974,0.118938306,0,0.198812964,0,0,0
SLC40A1,2.585263889,1.885276556,1.383639798,1.52292522,1.510427545,1.189757804,1.236377541,1.781109553
MIR497HG,0.412029449,0.562430929,0.381890405,0.169936919,0.345775176,0.471517357,0.381356705,0.271670219
TEP1,2.35568027,2.426812888,2.06695204,2.236266647,2.832593323,2.593696666,2.23859058,2.375153207
AC012640.3,0.262959658,0,0,0.303673323,0.118825423,0.394964321,0.393158978,0.269704646
LINC01310,0.971608101,0.65779593,1.035400163,1.122040782,0.725382593,0.394800367,0.926347182,0.953202723
AMELX,0,0,0.073214717,0,0,0.135596533,0,0.208334727
AL356134.1,0,0,0.163898898,0,0,0.303547199,0,0.466379348
MIR548AM,0,0,0.826139041,0,0,1.530041964,0,2.350804013
WDR25,2.17138096,2.034948942,2.27550578,2.399220834,2.059302609,1.99979169,2.057451204,1.993371824
DCAKD,18.1538663,17.81230836,16.52394686,17.64712756,17.83094126,17.39896344,18.47273783,17.84199969
GLIS2-AS1,0.166283313,0,0.179806732,0,1.653071323,0.4995137,0.497230472,1.023291159
CLEC18A,0,0,0,0,0.00832165,0,0.009177978,0.009444055
AC016825.1,0,0,0,0,0.06567472,0,0.072432888,0.074532775
CCDC39-AS1,0,0,0,0,0.180547462,0,0.199126455,0.20489929
KRT18P61,0,0,0,0,0.039364354,0,0.04341509,0.044673728
AC022001.3,0,0,0,0,0.085729751,0,0.094551656,0.097292784
AC099314.1,0,0,0,0,0.090916249,0,0.100271863,0.103178824
RN7SL351P,0,0,0,0,0.206027951,0,0.227228979,0.233816528
SNORA2C,0,0,0,0,0.372955706,0,0.411334211,0.423259117
RPL12P27,0,0,0,0,0.103013975,0,0.11361449,0.116908264
AC108475.1,0,0,0,0,0.053784139,0,0.059318723,0.06103842
RNASEH1P2,0,0,0,0,0.064677129,0,0.071332642,0.073400632
MIR1915,0.706704081,1.500596965,1.528357226,0.816122055,2.554746589,0.707644408,0.704409836,0.724831237
ZNF32-AS3,0.234104872,0.09320478,0.284787061,0.135175496,0.079339956,0.146510229,0.233344873,0.210096011
UBXN11,3.389295082,4.415021682,4.366734932,4.274925048,4.638081606,4.525073088,3.977280026,4.129565723
AL132765.2,0.161072155,0.171008201,0.174171764,0.186010725,0.436708819,0,0,0.165203701
AC022405.1,0,0.116325346,0,0,0,0.219424623,0,0.337130808
SLC11A2,7.339412712,6.709421225,7.171000884,6.442095035,7.38849334,6.545623586,7.171162923,6.235906397
AL512844.1,0.158899175,0.438623059,0.240550884,0.183501305,0.373374993,0.318221207,0.348443314,0.391139959
SMG1P6,0.636757261,0.491663169,0.563353517,0.913611037,0.558033385,0.425069679,0.711622223,0.672880876
AC080100.1,0.168891192,0.168102722,0.182626704,0.060950116,0.200334871,0.084557958,0.14730004,0.216529122
PHF14,9.825756832,8.894008628,10.42037024,9.980956079,9.574617849,9.564858447,9.950271457,10.05302908
AL023775.1,0.06476097,0,0,0.149575634,0.029263993,0,0.032275365,0.132844213
AC008079.1,0.002771932,0.002942924,0.002997367,0.003201106,0.002505145,0.008326861,0.013814666,0
FBXW4P1,0.353509857,0.241275081,0.327651393,0.408243279,0.365126802,0.379264533,0.478205873,0.051796783
AC240565.1,0.041177222,0.131151956,0,0.19021053,0.03721408,0.041232012,0.123130634,0.126700289
MAEA,4.571315025,5.121241949,4.099600797,4.729318429,4.660073418,4.921994586,4.596493928,4.435611265
FARSA-AS1,1.172952831,0.498123474,2.283023242,2.167295083,1.484085156,2.349027082,1.87063193,0.481215759
AC027682.3,1.638734101,4.34955642,1.181338919,2.207866428,2.468354193,1.093943047,5.444713708,0.560256029
PRPF39,12.81581772,14.16621952,13.37467516,15.46197177,15.79881812,15.00229103,14.89943919,15.15502782
AL162231.4,0.017321178,0.128727681,0.393327227,0.220032907,0.046962253,0.173442257,0.258974204,0.195420187
AL590133.1,0.153631322,0.163108366,0,0.532253514,0,0.307671482,0,0.157572008
AL590705.1,1.893896792,2.234139402,1.744526859,1.377079397,2.852694703,1.194040193,1.677998617,1.51081449
AC008267.5,0.853378513,0,0,0,0.192811063,0.640885502,0.212652026,0
CALB2,51.8553975,27.80906648,64.40100678,43.59040639,34.08328979,14.65983249,60.22435239,36.70548791
SUPT16H,36.52605626,32.67696257,35.26485,31.63599966,32.09599127,34.98342207,33.04254445,36.84668598
ZNF492,0.39955001,0.19795861,0.302431112,0.153803921,0.24072995,0.186704767,0.172576261,0.232219195
NPFFR1,0.133086297,0.134567601,0.116498477,0.131735877,0.074457361,0.126917504,0.094753033,0.103999998
THSD1,2.304179567,2.138502557,1.732550702,2.202758582,2.041039111,2.368364552,2.646527643,1.956359615
HNRNPA1P12,0.176492174,0,0.190845856,0.135878802,0.053168503,0.117818008,0.058639737,0.060339749
AC004076.1,0,0,0.237876611,0.254045776,0.149109723,0.165208811,0.219271544,0.225628401
SUMO2P6,0.588920067,0.41683249,0.636815511,0,1.241890703,0.982839456,0.978346994,1.006710052
LVRN,0.281148097,0.325626828,0.350075796,0.610000812,0.415781543,0.324177065,0.44158302,0.436908522
EFNA5,3.796846053,3.525863463,3.869801569,4.350361294,2.893856386,2.213637778,4.051313803,2.206394929
SLC6A13,0.226518395,1.655148196,0.821271382,0.938646153,2.62519329,1.25418005,0.305471152,1.48963667
LINC01819,0.020491601,0.065266994,0.044316266,0.070992857,0,0.102594332,0.020425077,0.147120512
PDS5A,13.42992547,13.34355806,13.66053804,13.08577218,13.95020589,13.085971,13.45559005,14.08325
LSM14A,31.16166099,31.85766092,33.64446025,34.44626364,31.06804298,33.58777251,32.91202148,34.18370065
PRPS2,5.206753779,5.310306881,4.654895105,4.71090033,5.817189478,5.60368161,5.108120638,4.793662716
AC019205.1,1.451608382,1.234725431,1.037263463,1.117572543,1.00502043,1.326036369,1.184593118,1.401775726
AC022296.3,0.280577303,0,0,0,0.126786431,0,0.419499654,0
CRB2,10.02676069,10.67364292,10.08152475,7.877139629,11.64504116,12.52783612,9.532665476,12.75903908
KRR1P1,0.070406384,0,0,0.162614606,0.127260104,0,0.280711267,0
AL359265.3,0.390579112,0.414672736,0.633515949,0.338288935,0,0.195549405,0.291983352,0.100149394
THSD7B,0.401381995,0.559311396,0.370730047,0.45387057,0.657485441,0.435409072,0.258384321,0.58320987
ZNF385A,6.082234556,6.589598499,7.730727964,7.044475992,8.663154525,7.782085095,7.462888731,6.384169439
RPSA,264.7267522,244.7620049,256.7298434,265.8865938,256.7468397,259.8148088,254.3320391,273.9037066
AC093388.1,0.788878974,0.139590415,0.142172765,0,0.118825423,0.394964321,0.786317956,0.134852323
ZNF223,0.611387129,0.703193531,0.697838085,1.176745528,0.73672476,0.697228495,0.710969375,1.045115632
TRAF3IP1,3.710311224,4.147198889,4.19743765,3.46458572,3.253608392,3.543586468,3.637238573,3.416142024
AC079907.1,0.151166648,0.160491654,0,0.174571562,0.136617465,0.302735576,0,0.62017646
PET117,2.18019138,2.104255165,2.089603219,1.945531979,2.14948004,2.183092303,2.22250255,1.524623111
STKLD1,0.564337197,0.449362068,0.374461389,0.459161229,0.359333685,0.449501893,0.409094642,0.605122267
AC007292.1,3.865083981,2.735672751,4.179421905,3.15071249,3.493085149,2.580151194,3.09713708,2.798276091
CDKN1C,16.76924938,11.02133364,10.95384356,10.85527963,10.49528663,11.08014651,10.37000436,11.8874663
MIA3,8.865936557,9.288917993,8.565171752,8.42200087,9.313735477,9.451029047,8.427154541,9.064844499
GTF2F2,8.529658539,8.823626253,9.94973646,11.13119221,8.4005207,11.4975107,8.937966197,11.71266393
CFAP74,0.113918908,0.057593436,0.070390661,0.01252922,0.053928637,0.059751207,0.043256793,0.050074697
INTS6P1,0.044692748,0,0,0.051612462,0.080782501,0.179008862,0.044547658,0.160436954
C2CD2L,4.938340149,4.578644385,4.470975566,5.129100413,4.368794081,4.748343122,5.42371115,4.39806454
CES4A,4.53332756,4.79914421,3.77511278,5.50600317,3.991055732,3.952373378,5.843030897,3.687620673
SH3BGRL,28.93069831,32.43477815,31.17742605,27.11905577,35.571298,35.43136239,26.21969945,34.47981928
LDAH,5.611546052,6.336831758,6.233408222,5.714511296,6.039644543,6.972683907,5.73316194,7.220516004
PARP16,6.45259823,6.301295465,6.50014648,5.975375474,6.698043548,6.903104538,6.492326456,5.946933006
SNORA74B,0,0.895878785,0,0,0,0.563299032,0.841086371,0.288490045
THSD7A,22.12515951,17.77814027,25.54114409,20.88507789,16.34439395,15.47765755,29.14319255,14.94098098
AC099521.2,0.673509675,0.408603666,0.728284587,0.733343167,0.539122834,0.73221205,0.748045843,0.710522112
UNC5D,0.339761577,1.170953993,0.633047372,0.362184344,0.595225722,0.628086753,0.364709235,1.211626181
IST1,22.32192649,24.5524269,24.34093907,27.39225958,25.84856337,25.52814058,25.07215332,23.4590525
OR7E38P,0.286986429,0.060937948,0.372391608,0.132568049,0.259365136,0,0.171632853,0.412086795
AP001267.4,0.103736379,0.220271114,0,0,0,0.207748817,0.413598436,0
LEF1-AS1,0.200274547,0.325197092,0.382168925,0.272097372,0.202292916,0.224134091,0.328793089,0.108747341
RTP5,0.542366908,0.437626129,0.328426726,0.501072635,0.411739665,0.434470857,0.345987947,0.400520714
AC060834.1,0.027822995,0.088617931,0.150428861,0.385569475,0.125725718,0.334320193,0.138663354,0.114146652
AL049555.1,0,0.062104375,0,0,0,0.029286887,0,0.089994566
MIR645,0,1.2771038,0,0,0,0.60225056,0,1.850632947
UBXN1,49.43579258,42.83694653,44.08815632,54.1502785,48.47157431,53.4590136,52.43568953,49.03202778
FAM173B,3.260827928,5.022306657,4.196464195,2.864051402,3.735616459,3.242172594,3.296020029,4.875388015
LAMC3,0.893384142,1.154001353,0.644027275,0.722193864,1.493689078,1.543138188,0.408138435,1.443172019
HNRNPA1L2,7.994203597,8.706087347,7.485831312,8.232601484,7.373758378,7.303385439,6.818194331,7.987936086
KLHL30,0,0.048328405,0,0,0.041139237,0,0.075621024,0
COA4,11.02533882,9.113153428,9.717248971,10.52310539,10.44192952,10.71233744,10.58810154,10.89505903
ASMT,0.091879187,0.455219014,0,0.070736473,0.027678728,0,0.183161821,0.188471828
MYH16,0,0,0.009693085,0,0.01620261,0.044879937,0.008934959,0
AC015883.1,0,0,0.058953027,0.157400589,0.024635936,0.109183322,0,0.05591755
EIF4A1P2,0.463412512,0.344399303,0.450990657,0.802743005,0.209405458,0.371223296,0.184763236,0.475299172
AC073052.1,1.029372891,0.840670569,1.284333804,0.731537976,1.288107524,0.872166778,1.183882077,1.299417344
C11orf91,0.063452667,0.134733734,0.137226238,0,0,0,0,0.260320983
SNORD116-29,2.04348168,0,0,0,0,0,1.357898479,0.698632518
PWRN1,0.081885844,0.13661549,0.101194768,0.094564111,0.010572094,0.046854171,0,0.239960683
C1orf115,5.632098154,5.50468034,5.982669951,4.954599757,5.494239662,5.639592121,5.630325322,4.944058367
IQCN,0.302630544,0.249170569,0.394026989,0.249633139,0.167451164,0.197899245,0.344740667,0.253382124
TSHR,0.011411106,0.060575112,0,0.026355743,0.082502665,0.01142629,0.051183276,0.046815218
LINGO1-AS1,0.124712485,0,0.022475842,0.02400359,0.075139606,0,0.062153809,0.085274263
SULF2,6.3016305,10.94622031,10.81811514,8.679801933,10.20056547,7.925787455,7.804907541,11.96837158
AC023095.1,0.04244469,0.22531486,0.045896613,0,0.057539338,0,0.169227588,0.043533408
PIGQ,3.66227216,4.602033202,3.797689261,3.461084422,3.471404146,3.939316039,3.956958087,4.079009798
THRA,61.30523345,54.04650428,53.82523193,69.2302301,52.12285109,55.66789121,64.01333241,46.095892
AC073389.1,0.782263637,0.302006936,1.768664966,0.739129408,1.799569925,0.284838001,1.346796164,1.167023879
ARHGAP39,6.11859998,6.459198065,5.6906918,5.20928971,5.561068681,6.288885659,5.55688283,6.821243233
TIGD4,1.166404794,1.01982318,0.840843781,0.581057773,0.723431478,0.595428952,0.911857393,0.985207507
AC022415.1,1.043518221,1.266159601,0.483593585,0.344309898,0.673631269,0.858316224,1.225868139,0.688040199
CCDC183,0.782047701,0.972046617,1.051905783,1.585986179,0.982594842,0.744888851,1.273831552,1.036870596
AC008267.1,0,0.168448677,0,0.061075551,0.143390828,0.158872458,0.052715423,0.271218424
FMR1-AS1,0.284221164,0.150876947,0.076834046,0,0.128433008,0.047433224,0.023608206,0.121463132
HDGFL2,29.47148351,28.86005049,31.17151933,30.9666968,29.09522983,31.6835068,31.56490133,30.5241794
OTUD6B,7.733407493,7.289799688,7.624492675,9.620267015,8.852001006,8.483903795,8.175900937,7.625581839
FBXL21,0.058405296,0.248032556,0.063155257,0.134896207,0.356292138,0.058483009,0.160093145,0.059903408
CX3CL1,1.426873692,1.946286553,1.920983844,1.342243192,4.176069137,3.160330702,1.167933407,2.636190494
LINC00412,0.269220602,0.142913997,0,0,0.121654599,0,0.268346604,0.138063093
AC025166.1,2.081091772,0,0.375056988,2.40330421,3.134658392,3.473101391,0.691445238,1.778726963
SPATA25,0.821531825,0.713626033,1.776690038,0.603736262,0.607469466,0.673056769,1.116633822,1.07240553
RALA,24.38852173,23.35444771,24.60384075,24.94015556,25.26166887,25.47133707,22.91013709,25.2197761
RPS7P3,0.292429275,0.206978892,0,0.337705678,0.35237884,0,0.194319955,0
PPID,20.099802,19.88036792,18.76181848,23.23784758,21.62726886,20.78088482,21.92121163,21.19315248
MCM3AP,13.69314659,14.30056082,13.78787224,13.08585448,13.0412171,13.3666166,13.7450227,14.08155045
LINC01799,0.137224093,0,0,0,0.062008412,0.068703341,0,0
VCX3A,0.113640857,0,0,0,0.05135169,0.056896033,0,0
THAP5,8.649681877,9.207452451,8.601437967,9.02817544,8.249756171,8.181915595,8.587524063,9.362464361
ANKRD53,0,0.023762422,0,0.051694192,0.040455211,0.067234623,0.0223091,0.091823435
CDCA2,4.151976893,4.454177275,4.552220602,4.026313514,4.746023603,4.099557166,3.806841283,4.466206806
AL121845.4,0.923796184,0.196156466,0.199785258,0.213365243,0.166976901,0.370010148,0.184159434,0.189498363
NCAPD2,24.7253828,21.92023561,25.1624097,23.19915321,24.42506297,26.53857433,23.22912781,27.20100454
MCPH1,4.037069655,3.389583732,3.652421975,4.040952168,3.528294522,4.274099833,3.706889203,4.294856805
AL138759.1,0,0,0.189563687,0.101224441,0,0.175539698,0,0.359606195
MINPP1,8.716641846,9.29414831,8.371505761,7.728264549,7.691345833,8.427913511,8.576236464,8.940226138
AC138696.2,2.028209021,1.345826874,0.274144794,1.756675274,4.582505093,2.284771184,2.274327721,3.380378865
AP001767.4,1.50096442,2.257535257,1.352528519,1.300017432,2.26083769,1.502961575,1.620765994,2.565774292
AC099681.2,0,0,0.112586168,0,0.188194961,0.104257003,0,0
AL354822.1,0,0,0.020196329,0,0.033759453,0.018702198,0,0
AC131160.1,0,0,0.019991592,0,0.033417222,0.018512607,0,0
UBXN8,2.179205621,1.847175623,2.546470231,2.719561214,2.874784785,2.375679083,2.820266922,2.433378105
SNORD91A,0.888005128,0.942783433,0,2.392818589,0.535025464,1.185582255,0.590081538,0.607188471
AL136172.1,0,0.043058736,0,0.046836273,0,0.12183261,0,0.166388806
OR2L3,0.115813574,0.02049296,0.083488275,0,0.069777988,0.096639728,0.019239599,0.059392112
BEND5,13.32755311,13.50396894,12.92455503,14.29167901,12.23601734,14.82809612,12.86256314,13.12697171
OTULIN,4.134883408,4.055479143,3.931785016,3.850383132,4.35973704,4.114097048,3.702771926,4.173627743
SUZ12P1,8.3546796,9.633069499,9.066525918,7.763533952,8.66015793,8.815570172,9.237917128,8.95289431
TOR2A,4.664172426,5.205022682,4.67288978,5.024937057,4.578881605,5.699950743,5.020358978,4.44756753
AC022413.1,1.608757257,1.219997532,1.056181823,0.796216639,1.142366361,1.668429906,1.546265494,1.414304854
LINC00237,0.065171558,0,0.140943606,0,0,0.097887411,0.162399962,0.033421613
CD27-AS1,2.337033724,3.853775846,2.329949451,2.450040996,2.531528429,3.651287478,2.758990152,3.518969596
JAM2,6.031939096,8.012626301,7.20257341,6.239557795,9.395680192,7.881534216,6.002858808,8.053408928
MUSK,0.013315197,0,0.01439809,0,0.024067325,0,0,0
AL390961.2,0.116569745,0,0.126050081,0,0.21070075,0,0,0
DSTNP1,0.121583498,0,0.131471589,0,0.219763147,0,0,0
AC099667.1,0.482186153,0.255965367,0.391050889,1.11368468,0.217888835,0,0.240310392,0.247277181
ALG1L10P,0.657399145,1.395904153,0.995209357,0.303673323,0.237650846,0.131654774,0.655264964,0.134852323
AC006480.2,0.634289377,0.808100086,1.005949408,0.634829422,0.458593255,0.719817798,0.632230219,1.084265127
ST7-OT4,0.021222345,0.022531486,0.183586454,0.122540849,0.095898896,0,0.021153449,0.065300111
LINC02315,1.624607082,2.587236146,1.932405688,1.594721256,2.20236775,2.52149157,2.105132843,2.749359866
RXYLT1,1.977757192,2.192056048,1.981929155,1.765266566,1.695744148,1.907847047,2.216851047,1.850158669
AC022167.2,1.13415038,1.090517098,0.578484946,0.889640998,1.102350913,1.542782662,0.746535784,1.097397786
AATK,4.604645385,4.792267897,5.018413125,5.579783878,3.85776995,4.519829988,5.60359439,4.396727313
AP000867.4,0.258156742,0,0,1.192507112,0,0.517000481,0.257318662,1.059114137
DPH2,8.991784347,7.10862999,6.989756598,7.888251395,7.080048569,7.361433982,7.943242655,6.431949547
GNL1,17.44609288,15.46763839,16.53157157,18.39531182,17.32121733,17.54787892,17.17436889,16.13642338
RGS9BP,0.175821333,0.331852819,0.464738894,0.406086993,0.582630528,0.489042438,0.428390225,0.240441599
WEE2-AS1,0.677661447,0.668073991,0.261705004,0.801215716,0.466620382,0.420062891,0.611131821,0.678494994
LINC01163,0,0.037632526,0.038328708,0.020467011,0.03203444,0,0.01766545,0
LIN7C,11.85478006,12.32999042,12.47984527,12.97996169,12.5121548,12.86077295,12.52551278,13.28444964
SPTBN2,23.44832706,19.53484039,23.6117084,22.49456516,17.42908428,19.0055586,21.55456109,22.19147286
ZKSCAN5,6.432220763,6.254139265,7.308656749,6.015800614,5.956575602,5.879898717,6.79285575,6.367407832
FAM66E,0.0398003,0.021127729,0,0.068943785,0.035969681,0,0.059506639,0.040821189
PLCXD2,4.082409132,3.95298777,4.530232028,3.630442659,3.831835201,4.497886902,4.006360377,4.548974291
AC062017.1,1.198975928,3.133383548,1.097026394,1.810645994,1.250283812,2.216439256,1.83859011,1.040540765
SPAG7,12.92087716,11.85211873,11.48832277,10.77015894,12.34508419,12.27816791,10.76893596,14.33788389
AC004552.1,0,0.689929639,0,0.187614265,0.587298067,0.162676875,0.323866591,0.666511483
EFCAB12,0.188720566,0.208068394,0.368893515,0.134116861,0.275515103,0.174435391,0.180872984,0.201005966
AC013391.2,0,0.119808141,0,0,0.203971784,0.112997111,0,0
AC145098.1,0,0.138303868,0,0,0.235460515,0.130441366,0,0
PUS7L,3.894751564,3.352477083,4.385711268,3.186114454,4.204220718,3.391772871,4.122982982,3.746794514
ATOH7,0.840404853,1.216700242,1.363129418,1.544014698,1.795227333,2.256811897,1.218438635,2.311623946
RAD51,0,0,0,0.107172955,0,0.018585539,0.074002347,0.019036933
FKBP9P1,0.261590869,0.329801531,0.14143271,0.188807878,0.177310347,0.147340652,0.179259877,0.15091917
TTLL1,14.35227499,13.6246311,12.61834096,11.5722281,13.67205722,13.14138959,14.14458173,13.46055951
LHFPL6,1.523656476,4.510997011,3.281748645,2.074280419,4.220593621,4.142913802,1.926168877,3.582864311
SHLD2P3,0.062540184,0.199194287,0.157794994,0.288892763,0.207243455,0.354865928,0.311685768,0.235195977
AC008758.6,0.096150215,1.020814262,1.039698793,0.222074028,0.34758457,0.770225206,0.67086651,0.098616495
TMEM65,5.222205812,5.697249303,6.107335111,4.97500918,5.766500774,5.486223124,5.355043874,6.203893901
PIGCP2,0.135416351,0,0.073214717,0,0,0,0.202465103,0
AC074008.1,0.075081443,0,0.040593817,0,0,0,0.112256548,0
CKMT2,0.020663862,0,0.089377616,0.023863218,0,0.020691357,0.020596779,0
RETSAT,5.900670278,6.234690011,6.731640816,6.732752231,7.182633358,6.43152471,5.867443727,6.674600758
