gene_name,CtrlBF_fpkm,CtrlBF_1_fpkm,CtrlDM_fpkm,CtrlDM_1_fpkm,CtrlTL_fpkm,CtrlTL_1_fpkm,hCO_wo_Tc_fpkm,hCO_wo_Tc_1_fpkm
PKMP1,0,0,0.040638652,0,0,0.115523812,0,0
AP000720.2,0,0,0.080484612,0,0,0.228794233,0,0
BTK,0,0.011002916,0,0,0.041114637,0,0,0
AC009542.1,0,0.020111202,0,0,0.075149605,0,0,0
AL353764.1,0,0.106199026,0,0,0.396834309,0,0,0
MFSD13B,0,0.039021968,0,0,0.145813537,0,0,0
RFWD2P1,0,0.023133428,0,0,0.086442768,0,0,0
AL008626.1,0,0.064952695,0,0,0.242708984,0,0,0
RN7SL34P,0,0.186438291,0,0,0.696664676,0,0,0
AC138932.1,3.501786131,3.220769244,2.872617192,3.289415498,2.763198546,3.494812375,3.7541022,2.988469641
AL031665.2,1.119182007,1.445119766,0.296137162,0.565769525,1.199996571,2.525494242,0.808891678,0.832342091
MPP1,2.64426453,2.546769166,2.982226354,2.826855481,3.032737812,2.380248681,2.924162403,2.847743186
ERC1,8.044743178,7.470113869,8.868038604,9.098194116,6.877264536,8.733636734,9.027144739,8.076138024
CATSPERD,0.064002838,0.110189723,0.270963883,0.129419005,0.045749596,0.02139642,0.102796036,0.04231047
ACSF3,1.412127016,1.243134506,1.401455244,1.261892845,1.3167906,1.500492414,1.403229883,1.190036236
AC027290.2,0.444956109,0.383026689,0.212256494,0.250279194,0.231823365,0.285978489,0.338201272,0.33557721
ERCC6L2,3.078642447,3.296888864,3.28236806,2.992697804,3.137413754,3.421864708,3.336964679,3.321676382
BX842568.4,0.515218148,0,0,0.520906744,0,0,0,0
AL132656.3,0.073325718,0,0,0.074135317,0,0,0,0
TRIM34,0.043477517,0,0,0.043957558,0,0,0,0
RN7SL827P,0.406092082,0,0,0.410575801,0,0,0,0
SEC63P1,0.232421542,0.040014578,0.196797033,0.23498774,0.29904525,0.046619705,0.044795538,0.184376785
GLDN,0,0.0352312,0,0.057931188,0.078989136,0,0.03944064,0.056817678
DBT,3.00069103,3.313432174,2.814547537,3.452280294,3.278385748,3.559430746,3.420154985,3.339751468
RF00588,1.694993039,0,0,0,0,1.699930102,0,0
AL353898.1,0.491405545,0,0,0,0,0.492836878,0,0
AL627230.8,0.578982771,0,0,0,0,0.580669193,0,0
RPS4Y2,0.147669848,0,0,0,0,0.148099971,0,0
MIR4644,0,1.797797805,3.684087318,0,0,0,0,0.690315464
ABHD14A,2.262366655,1.862814883,3.045181679,2.610557661,2.241162645,1.430428988,2.464545768,2.487225777
FAM27B,1.921787882,0,0.290575901,1.110289491,1.177461424,0,0.793701224,0
TAF5L,5.216623929,5.526854387,5.11589418,5.016042729,4.47855863,5.030594772,5.15893417,4.612151355
AL137779.2,0.522118391,0.78653654,1.657839293,2.243503486,0.279909914,1.701827345,1.132087236,0.647170748
RAB24,5.040654844,4.217207054,4.375946428,4.151488006,5.495722794,4.146512311,5.403318064,4.380578132
ARMC4,0.183775172,0.274208423,0.42791913,0.39638242,0.39409064,0.516069289,0.236131518,0.631740613
AC241584.1,0,0,0,0,0.050523627,0.330808316,0,0.046725624
RSF1-IT2,0.103316714,0,0.437404007,0.731202134,0.110777069,0.207235295,0.896069049,0
AC096708.3,0.21187413,0,0,0.107106731,0.454346528,0,0,0.105048005
AP002364.1,1.105299654,1.159595513,0.950507585,0.73336162,1.055490191,0.814068712,1.015215593,0.736390861
GABRA1,0.160211671,0.261309328,0.490857488,0.38363824,0.144657121,0.465121466,0.292530689,0.242481394
RCBTB2,8.198363369,7.966095322,7.315381509,6.737844238,7.534590598,6.27008069,5.881673101,8.096845417
ULK3,21.33854505,16.59332604,18.41289239,17.01717588,17.15507043,16.09639446,18.78426229,15.28824931
PAUPAR,0.088757079,0.152807566,0.079488539,0.151862713,0.226934553,0.157489146,0.078953116,0.270806767
LINC01852,0,0.196524467,0.034519056,0.032974297,0,0.098127588,0.031429329,0.03234049
AC091980.2,0,0,0,0.038693007,0,0.03838193,0,0
LINC00683,0,0,0,0.02399469,0,0.023801781,0,0
BEST3,0,0,0,0.017229467,0,0.017090948,0,0
AP001062.2,0,0,0,0.931069534,0,0.923584071,0,0
LRRC14B,0,0,0,0.075172175,0,0.074567818,0,0
LINC02318,0,0,0,0.059992811,0,0.059510491,0,0
AC087672.2,0,0,0,0.160224703,0,0.158936554,0,0
AC097374.1,0.02458405,0,0.026019899,0.008285162,0,0,0.007896971,0
ASH2L,6.253405791,6.055932098,6.671003189,7.022721931,6.789828312,6.797563135,6.65554065,7.044721874
IGBP1,49.65228132,58.20539359,51.72126196,54.42356445,52.93454261,44.22191959,51.873618,48.45703138
ATXN7,0.178303743,0.296011138,0.323516064,0.206025623,0.177523178,0.146890399,0.184099271,0.202065552
ZNF407,1.774945541,2.167976024,1.619668643,1.673290059,1.471054041,1.857093451,1.728953428,1.622099767
ARSE,0,0,0.129032662,0.061629168,0.217859002,0.163023179,0.039161075,0.261926507
NTN4,2.526621885,1.788303913,2.1690661,2.540326898,2.031799283,1.351456672,1.839649308,2.700283439
TUBB4B,98.81022542,106.2565782,104.7279045,114.5208911,117.3802425,97.29220983,109.6356683,110.6715322
COX6CP1,3.807821571,3.2778453,3.742347304,3.024893346,2.624643662,3.000574296,2.096847884,3.236455758
AL137244.1,0.135207537,0,0.286208864,0.54680153,0,0.135601361,0.195443191,0
RN7SL23P,0.850578325,0.183048504,0,0.429984839,0,0,1.024596125,0
PUF60,20.64600896,21.93021644,24.14544308,24.00233402,27.67392534,21.37652701,23.76084506,24.82386627
ANK2,15.98947464,16.28317085,18.77429011,19.25128292,12.62322446,19.80450284,16.53724233,16.15120001
TMEM132D,0.272756124,0.213448785,0.209953923,0.317550641,0.212691972,0.256971766,0.207091514,0.36062275
HSP90B2P,0.466051987,0.717912546,0.493272094,0.545597374,0.157801562,0.319806481,0.378206623,0.364847938
CLDND2,0.556444514,0.914450786,1.017267017,0.613732686,0.650863192,1.065397369,1.169954053,0.75241997
AC005165.1,0,0,0.062559973,0,0.147876936,0.039519938,0,0.03907446
VGLL4,14.33646475,15.27680921,14.84021243,16.21059483,16.74941316,15.74796358,14.9526466,17.1891985
BX324167.1,1.601304276,0.510530817,1.192657882,1.199247777,1.017441312,0.713763755,1.314517341,0.35285902
SSNA1,24.81452616,23.44583646,30.60626387,33.03486651,32.7544288,26.91939185,27.00932389,27.44923029
GNAI2,38.62556784,41.07345217,41.45595104,41.1619147,44.73406824,35.53353892,40.75816599,42.94032899
MIR210,2.658057266,3.660970075,1.687981826,2.687405246,8.549975567,3.732119269,8.709067063,1.581449973
SLC38A6,1.124781178,1.770203861,1.238574839,1.275042473,0.986727314,1.116662847,1.270045323,1.475856104
SKOR1,1.64504013,0.494504777,3.288782035,1.491602911,1.105891013,1.283202428,0.96877977,1.514717656
AC091057.1,1.919157898,2.036037109,1.734795348,1.55227807,2.0577376,1.747879168,1.879425924,2.047066401
SLC27A3,3.057494756,2.135008143,2.398765154,2.194141102,2.544672801,3.505989295,2.699164563,2.989431941
AL138787.1,0,0.15035346,0.184864597,0.24722844,0.11236527,0.070068803,0.26930842,0.103918457
UBAC1,12.99494663,13.06194551,16.03932155,13.41627755,13.57548991,14.3715138,13.63892559,15.3968851
AL627422.2,0.108815147,0.07493612,0.04606823,0.132019908,0.023334507,0.021826419,0.083889523,0
ABHD12,9.703575635,10.07060374,10.90206207,11.10386629,11.55622244,10.21073501,10.99446323,11.02572101
GPR137,8.384980449,7.992194657,9.59635744,9.24024726,9.192655447,8.263912248,9.394461122,8.890016467
AC006277.1,0,0.031266049,0.115327951,0,0,0,0,0
FCGR1A,0,0.01679064,0.061933956,0,0,0,0,0
AC069368.1,0,0.039419216,0.145401723,0,0,0,0,0
AL592164.1,0,0.025474868,0.0939666,0,0,0,0,0
MRPS30,10.76766055,11.65524897,11.62608142,10.47663399,11.10035525,10.06143731,10.594542,10.7146933
AC074351.1,0.121574345,0,0,0,0.391059174,0.365785375,0,0.120554052
C4orf47,2.525738163,1.768843521,0.77026013,1.385017052,2.38681602,2.790697843,1.897678035,2.631890877
LINC01144,0.889127927,0.471001998,0.687696299,0.760645695,0.439998743,0.926014555,0.725006615,0.9155763
ID3,1.399288911,1.93285774,5.028563926,3.684900682,9.071760386,3.52472986,2.947780727,7.776709103
RNU4-22P,0,0.303243003,0.745694782,0.712324282,0.377709764,1.76649363,0,0.698632518
MRPS33,2.989430425,3.003846123,3.04640835,3.168502878,3.157630657,3.544267037,2.934371647,3.107600288
ZNF765,1.056418417,1.480299489,1.138175259,1.168664238,1.107304029,1.173521902,1.19608151,1.329405316
ADPRM,5.811628911,6.898216762,7.144400444,6.788186583,5.186281475,5.357927839,7.23541955,6.049208846
AC040970.1,0.652162749,1.12278822,1.917368865,0.586100772,1.553898905,1.453471834,0.977619599,1.005961569
NLGN4Y,0.088509067,0.099633456,0.129708698,0.206506865,0.065700127,0.061453987,0.091854583,0.175532539
DNAH11,0.014621143,0.066077329,0.030950202,0.033260798,0.058788431,0.007331865,0.052837342,0.039870702
AC008522.1,0.442704651,0.450377427,0.766736411,0.935875467,0.776735564,0.484357235,0.950201843,0.538759626
ZYG11A,0.012457874,0.053619875,0.131854851,0.075572538,0.106859516,0.049976641,0.132058086,0.061766616
ADAMTS7P4,0.031804166,0,0,0.01071844,0,0,0,0
AC002074.1,0.160211671,0,0,0.05399353,0,0,0,0
MYBL1,0.45237278,0.591070421,0.504443618,0.571709363,0.805509509,0.453690421,0.521568825,0.728936512
MCMBP,12.52387982,13.30610082,13.02840639,14.56394483,13.4386616,12.81449809,13.11141508,14.34199408
SBK3,0.115415644,0,0,0,0,0.03858394,0,0
AL451074.4,0.373259105,0,0,0,0,0.124782103,0,0
AC021755.2,0.067682014,0,0,0.205287901,0,0.135758307,0.130446266,0.134228007
AL157871.6,4.258052901,2.687969533,0.901349519,2.583039993,0.913104187,2.846970316,1.914900525,1.688927155
RANP4,10.89194764,9.990815281,5.953035141,7.672439403,9.572491729,10.11782825,9.635896382,10.1808357
RAB40C,12.56281802,11.84998209,11.07552987,13.1682857,12.37496464,10.21422116,13.49500949,11.34759717
SLITRK2,2.849788187,3.084446633,3.214188663,2.995707017,2.791701474,3.38626763,2.300404144,3.523798693
AL136084.3,0.133205603,0,0,0.134676345,0.285648386,0.534374383,0.513465028,0.132087697
AC005609.5,0.652733695,1.024614901,1.259798211,0.582300546,0.535192167,0.693142871,0.814025812,1.066068268
CATSPER3,0.184937571,0.191037338,0.039147797,0.037395898,0.118974992,0.037095249,0,0.330093922
ATG4C,4.77595627,4.451139259,4.577271189,4.7906671,5.020017809,5.091591285,4.747405197,5.31387531
GPATCH3,5.545483967,5.542873232,4.701060995,5.367563556,5.128704445,4.480939347,5.470652569,4.221938354
ZNF2,2.180458388,2.720991272,2.818935281,2.530034668,1.945640086,2.069396892,2.284572441,2.176670383
WDR91,5.128393644,3.888870318,4.258199069,5.008589153,4.469649031,4.093274994,4.755233508,4.65276285
ANTXR2,2.187561728,1.90861097,1.894929584,1.846092654,2.281958199,1.896652548,1.536790315,2.263260555
CASKIN1,12.23365327,10.7446581,11.59239457,12.74019012,11.6690446,11.04434975,12.31550971,10.26013448
DSCAS,0.105745497,0,0,0.320739143,0,0,0,0
AC007687.1,0.192359407,0,0,0.583449823,0,0,0,0
AC107905.1,0.137270563,0,0,0.416358559,0,0,0,0
AC073316.1,0.033899861,0,0,0.102822462,0,0,0,0
AC078950.1,0.047775539,0,0,0.144909106,0,0,0,0
BDNF-AS,1.098606599,0.675501054,0.780718021,0.650574217,0.841382459,0.613863648,0.650340804,1.10494939
EIF2S2P4,5.586242302,7.366586127,5.283520349,7.150027371,7.009126311,5.006501458,5.726909235,5.834007521
AXIN2,4.509440436,5.211067958,6.040042125,5.407721692,4.691088776,5.061244244,5.348446669,5.470215079
STARD13,0.620466872,0.690141742,1.055156339,0.556832417,0.85961843,0.804062074,0.557615798,0.836476678
AC018953.1,0.080105835,0,0,0,0,0.241017487,0,0
LINC01226,0.005937983,0,0,0,0,0.017865837,0,0
LINC00303,0.030923987,0,0,0,0,0.093042182,0,0
TUFMP1,0.043412962,0,0,0,0,0.130618237,0,0
AC091814.1,0.081331377,0,0,0,0,0.24470482,0,0
AC012645.2,0.105745497,0,0,0,0,0.318160516,0,0
FRG1EP,0.075944493,0,0,0,0,0.228497098,0,0
ARHGAP18,1.27288863,1.139121885,1.160487505,1.044844626,1.526956843,1.643143644,1.384529678,1.437165385
Z75746.1,0,0,0,0.085273436,0,0.028195956,0,0
AC093390.1,0,0,0,0.052121289,0,0.017234084,0,0
AP004609.3,0.558699935,0.507658403,0.459924277,0.533487029,0.798723832,0.249034346,0.269201211,0.584789533
HTT,8.368664232,7.758247669,8.122709069,8.019045658,7.161259592,7.954575427,8.135798388,8.154900647
AC011484.1,0.410366736,0.883128746,0.279215039,0.296355466,0.219999371,0.205781012,0.451952175,0.523186457
CROCCP4,0.460450865,0.066060812,0.731015751,0.310356511,0.164566459,0.153930679,0.961399251,0
MEIS3P2,0.326384706,0,0.172723722,0.164994183,0.174976244,0,0.052421197,0.107881859
AC011466.1,0,0.444684969,0.328053005,0.626744686,0.110777069,0.41447059,0.298689683,0.102449645
LIMS1,4.454836936,4.514968724,4.603520975,4.770308578,5.212210044,4.747050981,4.314748191,4.820393559
AC006213.5,1.82741437,1.747858977,0.859620374,2.258166908,2.177077112,1.832737141,0.782677596,2.013420104
POLR2K,19.2076096,17.24036609,18.08669402,20.62909439,21.10759602,15.8358772,17.0935689,18.74139915
AC008667.2,0,0,0,0.126061653,0,0.375144489,0,0
MIR5008,0,0,0,0.628967185,0,1.871731548,0,0
AL121932.1,0,0,0,0.276275306,0,0.822162456,0,0
SNORA63C,0,0,0,0.458317174,0,1.363897407,0,0
TMPRSS11B,0,0,0,0.017502343,0,0.052084892,0,0
PIP5KL1,0.85764314,1.295748912,0.741007686,1.061770405,0.806971654,0.877695129,1.146958847,0.954581696
ZNF33BP1,0.031885093,0.164683768,0.134989459,0.096711421,0,0.127911862,0.092180131,0.189705013
AC136604.3,0.712268695,1.042328569,0.527708488,0.432079772,1.298291052,0.500040341,0.823670454,0.353145548
ACOX1,6.950731901,7.444987982,7.144833366,7.599723191,7.193605505,7.524779121,7.423242464,7.658981631
SNORA23,0,0.829752833,0.340069599,1.299404734,0,0,0.309630697,1.274428549
KIZ,3.301769617,3.016239989,6.953564464,4.598575137,3.708766048,5.924453919,4.155842166,4.220642043
AL117344.1,0.28479185,0,0.100475109,0.383915035,0.407141694,0,0.457408984,0.188267854
CLTCL1,1.350057148,1.397591447,1.52129453,1.565001045,1.428824656,1.797537791,1.626262135,1.563771642
CHST5,0.105618169,0.196989284,0.130418022,0.088986929,0.169867064,0.105925807,0.118744584,0.087276489
ZRANB2,38.36801587,41.86964148,37.70829018,35.12088265,40.18414313,40.07722251,36.10506013,39.72998459
GPR150,0.396455999,0.073130758,0.179833415,0.085892855,0.242904875,0.056801539,0.272894852,0.196564403
NPEPPS,16.50100897,15.43726536,16.62619584,14.97328655,15.14401613,16.01933871,16.68950871,15.82869258
AC090510.2,0.836717549,0.800291551,0.885586649,0.751960768,1.295862752,1.212112322,0.895910761,1.475014283
MAD1L1,4.20583335,3.815409338,4.066254053,4.464884068,4.804384611,4.047738128,4.263481939,4.579569976
AL110118.2,0.762746868,0.328293512,0.269098552,1.156752693,0.477063854,0.318736894,0.79628938,0.630288033
AC117500.5,1.491766833,0.513656516,1.78941384,2.312631045,1.27958818,0.598444781,0.383352292,1.676480413
RPL13AP20,0.384087093,1.487832666,0.914669955,0.582491777,1.853196675,1.251918967,1.295466365,1.428238891
PELI2,11.00058042,9.541672962,9.612193417,11.38572869,9.927305176,8.865333147,10.86124118,8.432888433
AL121845.3,0.146651435,0.078900217,0.07760836,0.037067659,0,0,0.088327252,0.090887929
AP000842.3,0.234221334,0.235225881,0.206584336,0.078935802,0.083711376,0.430656524,0.150474731,0.154837113
MCPH1,3.756902218,3.985869465,4.09662972,4.155237123,3.303366519,3.647850007,3.706889203,4.294856805
RMDN3,5.957499488,6.801680079,6.486990513,7.121571351,6.902620087,6.84642361,6.997266263,6.905314409
AC103681.1,0.923325155,2.649386239,2.280256151,2.178212673,0.989997171,2.263591135,1.186374461,1.9328833
NKILA,0.69776561,0.523146705,0.524110344,0.386870501,0.820551928,0.654649756,0.151835838,0.848147406
USP29,0,0.025854308,0.031788735,0,0,0,0.014471697,0.029782485
VTA1P1,0,0,0.142939185,0,0.072401641,0.270889554,0,0.066959006
C1orf115,5.568446953,5.811106177,4.787478486,5.456700367,5.970536703,5.515931999,5.630325322,4.944058367
AP000781.1,11.28178647,14.89108407,15.32390789,10.26571521,12.09642845,9.994605116,17.75746982,9.695491793
RPL18AP3,114.2964624,135.4749603,114.4076571,128.4355757,150.0995711,103.7440297,128.6081594,132.7759039
AC016700.3,0,0.112362363,0,0.263941587,0.419864872,0,0.251574941,0.258868299
AL031777.3,0.526572482,0.214713292,0.146665088,0.392284747,0.148577774,0.138975328,0.427319711,0.247335778
FTH1P7,1.271244779,1.915045488,3.587980693,3.106095193,3.180425694,2.33740389,2.348032787,1.995912103
MYBPHL,0.555681061,0.168826177,0.242173655,0,0.070094825,0.229476311,0.094498804,0.194476799
SERBP1P1,3.93209161,5.077228973,5.068796,5.249707143,4.594383422,5.662525787,4.469358959,6.24854515
ADCY10,0.085729816,0.221393572,0.211719499,0.096307078,0.183840491,0.152852487,0.174409994,0.207803059
Z83840.1,1.534836216,0.924851364,1.949375337,2.172495579,1.316531671,2.616821535,2.958151542,1.369759819
PTGDR,0.038560672,0,0.040812837,0.077972852,0.124035254,0.019336495,0,0.057355588
SNORD12B,10.28171602,5.531685553,6.121252775,5.197618936,7.57909922,4.511352962,11.1467051,5.097714197
AC111200.2,1.042168987,1.893917687,1.715836311,1.40490096,1.117422549,2.787212127,1.785434832,0.918598004
SQLE,65.75805224,84.32987166,74.73126197,80.73951676,75.03588313,64.21945,75.93554394,67.1996849
CASC18,0.067839049,0,0.047867492,0.045725379,0.048491741,0.045357764,0.065374463,0.06726972
AL096701.1,0.255917986,0.660897224,0.541730126,0.258743612,0.548794931,0,0.616551279,0.507540473
NPR1,0.081819072,0.060369784,0.148453329,0.070904956,0.150389336,0.316507074,0.225275982,0.127493802
KIAA1958,3.338628525,3.088830133,3.113740391,3.470130716,3.617940724,3.884804819,3.105653244,4.075276475
R3HDM1,12.29073833,11.88030679,11.60585461,11.17631207,9.764596051,10.54438791,11.19492563,10.52831597
TAS2R4,1.180365211,1.79930983,1.249305304,0.721011163,0.711898723,1.282453575,1.516643549,1.146074623
AC009570.1,0.784929662,1.82434247,0.996928864,0.952315416,0.673286667,0.944659144,0.983337221,0.700508042
ATP9A,33.78420507,33.99063475,35.40763609,34.15722117,26.9812022,35.57497704,34.46755162,34.87416953
ZNF354C,7.748696232,8.419182475,7.926745185,7.856103525,6.720734814,7.782104703,7.45677239,8.712442004
SLC35C2,5.33335673,5.289835782,4.560850393,5.921495938,5.54764891,5.790193936,5.146907364,6.176299387
FAAH2,0.782013876,0.673172432,0.950308408,0.6149486,0.90059178,0.784291674,0.474491024,0.890332575
NPIPB8,0.125058297,0.581323841,0.555922158,0.07586345,0.29499488,0.225760606,0.096411954,0.372026298
STT3A,11.95172996,13.6178381,13.14371529,14.55480942,13.14550552,15.15968371,11.90626986,14.4005427
AL031714.1,0.429884067,0.594326563,0.716956712,0.553166061,0.43299052,0.600977739,0.552355229,0.439193799
LINC00680,0.630270231,0.40691146,0.521157519,0.398268207,0.865844612,1.086432256,0.797176507,0.722634039
ELF3-AS1,0.031501487,0.072312212,0.088910278,0.095547897,0.123845938,0.042124323,0.101190136,0.093711347
TULP2,0,0.022472473,0.193414584,0.026394159,0.055981983,0,0.025157494,0.02588683
AC021028.1,0,0.084177824,0,0.692074261,0,0,0.09423543,0
GATAD2A,19.51646487,18.58710033,18.95971911,19.55367254,18.10697951,17.00104848,20.05868798,18.39100311
AC007637.1,0.192782175,0.719119122,0.204041759,0.38982142,0.68900902,0.193343698,0.433482976,0.637214275
MIR4442,14.83751369,3.756592428,7.390169188,6.177021012,12.16563688,3.501348568,11.7752092,8.654701342
PPIH,11.2175907,13.5606743,12.30138187,10.85011952,11.20259957,12.14378737,11.74666818,11.00297834
CIRBP-AS1,0.47064193,0,0,0.059479794,0.315391453,0.118003196,0.170078834,0
FLJ21408,0.017904856,0,0,0.036205092,0,0.053871024,0.017254374,0.053263777
AC078852.1,0.132601496,0,0,0.402196703,0,0.265975458,0.127784097,0.39446598
AC244517.2,0,0.095067684,0.175333334,0,0.118413259,0,0,0.054755901
SUMO1P3,0.384718815,0.993519839,0.610782898,0,0.206249411,0.578759097,0.370742019,0.190745062
RNF215,2.53746393,2.620209075,1.951623064,2.303923849,2.708887214,2.671821615,2.779448449,2.423381547
SLC28A3,0.011549923,0,0,0.046709789,0,0.139002777,0.011130315,0.022905984
RNASE4,0,0,0,0.022626451,0.047990678,0.089778168,0,0.022191542
AL353625.1,0.541629044,0.707405588,0.237212393,0.321012316,0.100127469,0.561937929,0.39596337,0.629684116
AL365330.1,2.202533327,2.559576536,2.564291286,2.004166624,2.007338896,1.988053848,1.061257757,2.730061158
AP001351.1,0.094065297,0.026991066,0.132745666,0.06340259,0.033619207,0.094339284,0.060431943,0.031091957
AL390816.2,0.317379972,0,0.167958391,0,0,0.079576104,0,0.078679103
NR2F1-AS1,5.0978233,5.327256811,5.379531026,5.774440183,5.043599577,5.781193634,4.98561573,6.294389399
AL050343.1,0.160740132,0.221389064,0.374282208,0.292526794,0.03446939,0.096724995,0.154900459,0.382538751
CLEC18C,0.047795063,0.030857175,0,0.012080694,0.012811569,0.071901416,0.023029337,0.011848488
AL034399.2,0.08393865,0.048170659,0,0.028288476,0.029999914,0.112244189,0,0.055489473
FAM166A,0.84420253,1.50931165,1.168434579,1.017662619,1.322927924,0.586150246,0.907401899,0.965905036
PSG1,0.058936968,0,0.04990338,0.03575262,0,0,0,0.02337694
Z98884.2,5.059101361,6.020106644,2.362315532,2.557479801,5.583953508,5.521528689,6.165826554,4.426450305
AC131025.3,0,0,0.433320889,0,0,0,0.065755877,0.27064877
ACTG1P24,0,0.286991668,0,0,0,0,0,0
AC068870.1,0,0.102522074,0,0,0,0,0,0
TRAJ32,0,3.813510495,0,0,0,0,0,0
LINC00971,0,0.031340019,0,0,0,0,0,0
AC140125.2,0,0.165914102,0,0,0,0,0,0
AC015969.1,0,0.177748371,0,0,0,0,0,0
AC016683.1,0,0.234349807,0,0,0,0,0,0
AC015813.8,0,0.082576015,0,0,0,0,0,0
MIR548K,0,2.169755971,0,0,0,0,0,0
