gene_name,IBD7_fpkm,IBD7_1_fpkm,IBD8_fpkm,IBD8_1_fpkm,IBD10_fpkm,IBD10_1_fpkm,CtrlBF_fpkm,CtrlBF_1_fpkm,CtrlDM_fpkm,CtrlDM_1_fpkm,CtrlTL_fpkm,CtrlTL_1_fpkm
CNKSR3,0.414243164,0.587323242,0.532983043,0.420853146,0.4336103,0.396417383,0.311857025,0.31047111,0.370253851,0.345459439,0.331468168,0.348121468
GNAI1,5.075329977,4.756085233,4.27328832,5.844952466,4.601625684,4.724255821,6.165164303,6.043262488,5.32860935,6.25277466,5.359246851,6.171007516
CLDN5,0.659508037,2.100573179,1.354974035,0.533133101,0.596033033,0.429250618,0.272859772,0.102761263,0.324895889,0.603470994,0.274277431,0.410481809
DIRAS2,10.95496894,7.762370983,10.7500329,10.99309093,9.082816513,9.278205815,22.58724719,15.31849568,18.78176961,15.8468591,9.232367983,12.90347071
SLC1A5,23.46630838,19.27537518,18.20084476,17.8116434,20.67105884,19.55579145,16.23393318,16.25571797,14.74873276,15.73890335,18.59166356,17.0028723
SLC4A2,7.828679726,9.276417601,7.837109782,8.584872838,8.401380089,9.129451972,7.134379791,6.545973667,6.499137754,6.909357834,8.103889885,7.626504593
IFI16,12.1851055,11.23605283,11.08593077,13.43040298,18.45362856,17.14173006,15.9172141,19.87289904,18.78759271,16.48383512,24.18455499,19.41995139
PODXL,8.257560631,8.758212137,7.728498281,8.282320996,9.722457198,8.41678889,5.606126598,7.388912362,6.635859113,8.13649665,6.904824609,6.910757447
RORB,3.536836188,2.684834107,3.097827596,3.376469933,2.626399893,2.059997068,4.328939056,3.826154602,4.44625665,4.025363753,3.477875579,3.326481926
UHRF1BP1,5.763190325,5.59770527,6.08381197,5.251911809,5.332272857,5.153776797,4.892778402,4.867190989,4.653818821,4.588768868,4.625915323,4.98989878
CARMN,0.022001017,0.046716383,0.020391691,0.025407402,0.071012525,0.05035495,0,0.00559688,0.006881551,0.016433988,0.017428236,0
ANO6,4.174145294,4.468079851,3.84548412,4.170299461,4.883025054,5.073385048,3.167074425,3.215296426,3.434723594,3.33127295,4.317036844,3.753160795
KIAA1217,2.992391852,2.877058306,2.483386036,2.476987452,2.538907964,2.441101466,2.045378386,2.175257157,1.643674971,1.794421787,2.471557664,2.20871366
CPNE2,8.617412054,9.573272501,9.208249166,8.533567711,8.707348612,8.861697873,7.199744883,8.086739901,7.206625916,8.335411669,7.856615512,7.823698352
YPEL4,3.029637226,3.485691604,3.714661958,3.586545352,4.307554788,4.315678903,5.297043268,4.480789327,4.537870424,4.918072111,4.358059295,5.233574042
ACTB,702.904467,754.6395103,658.9438998,682.0822982,738.8945677,822.5486468,640.1922238,593.6319155,646.3114045,584.6767423,699.8896453,564.5434536
GALNT6,0.48479496,0.228755764,0.22466664,0.21327812,0.271226669,0.254278105,0.095512062,0.061663951,0.050545257,0.152897154,0.204817708,0.143685394
LGI1,0.157780529,0.907815233,0.379750265,0.217475809,0.409385031,0.336366806,0.068437557,0.090634387,0.211732206,0.239514872,0.079023901,0.216470213
IGF2R,7.51578582,7.461355306,7.489747008,7.0584518,7.001463219,7.024490143,6.797166223,6.074003411,6.36513164,6.295664365,5.931586479,6.86298071
TMEM200B,0.706971873,0.705092928,0.509645456,0.64324891,0.909989312,0.514845496,0.354541932,0.247972111,0.257983833,0.179228239,0.498937566,0.355574618
LAMP1,13.62427941,13.59662697,12.75095731,12.62792097,13.84433158,13.42539174,10.72949201,9.674714654,11.92773822,12.41385486,11.86478575,11.71112327
TSSC2,2.328692116,3.323744505,2.584783088,2.457716171,2.68994049,3.011252802,2.153417916,1.441769107,2.245424087,1.95141101,1.676099957,2.175687953
GCA,14.90559262,13.84284318,16.10114327,16.41153739,14.57265385,15.43530052,17.63574567,18.8081838,16.38534032,17.13660921,17.88245436,17.36698513
ADM2,5.090384867,4.056805639,4.732331542,4.076793051,4.218080197,3.534912199,3.364220281,2.601677459,3.126477096,3.31840498,3.533829939,3.675760926
ABCA4,0.026511759,0.506649386,0.150506456,0.122466147,0.131780598,0.219013041,0.006855482,0.011802659,0.072558812,0.034655871,0.095556585,0.0412527
NEURL1,4.900346781,4.754965589,5.237265238,4.829942254,3.728354224,3.491863559,5.63437416,5.590893879,5.938502211,5.756171768,5.295550277,6.655632399
PLD1,0.404490399,0.550806258,0.304268956,0.492503861,0.516551919,0.391821152,0.254664169,0.129183076,0.182900797,0.193106964,0.458339152,0.218919375
CHAC1,8.076618067,8.049849607,7.396714272,6.471871687,7.175138623,5.914229263,6.194384182,5.234404493,5.563723705,5.487112168,5.819079581,5.01553721
PHF1,23.74022608,23.08482316,22.79785362,24.42011487,26.81205125,25.97582367,28.68573036,27.17094413,26.28200846,31.27135292,28.76938386,27.43193656
FKBP10,25.17871034,29.07779749,20.45916998,20.91778315,25.33820746,23.66211867,16.4223524,18.68397026,14.91913104,18.88667904,22.68521484,20.97203727
SOSTDC1,1.303101742,2.548526992,1.409079853,1.056041478,1.157022313,1.144592654,0.874912501,0.814206851,0.700766144,0.597684143,1.039503701,0.474303182
AC126755.1,0.789381395,0.908650719,0.593013386,0.681301186,0.653330257,1.073323089,1.615773788,0.983979868,1.091581428,1.520651116,0.783287003,2.034219707
IGFBP7,3.866733209,6.717698329,16.28135988,2.537167009,6.75088477,7.83175366,1.30286123,1.043281628,1.507230749,1.838018095,3.183721472,4.497328031
AP001486.2,3.129235359,3.439662904,3.551121425,3.051878287,4.117174242,3.476633589,4.140185422,4.213731448,4.200421559,4.220587546,4.193885922,4.909283763
NUP188,8.043471892,7.636416839,7.868920428,7.502517383,7.345571589,7.631752655,6.392427733,7.380786112,6.704205063,6.418891325,6.768243312,6.695496363
LPAR3,0.446801338,0.237181569,0.310589106,0.147422556,1.081603128,0.207719499,0.016505013,0.099454804,0.087345,0.133497974,0.035393633,0.231743223
PFAS,8.238874341,7.689660849,7.321754599,6.517877883,6.293101628,7.357489692,6.596878332,5.67093939,5.021426387,5.235269746,6.220566368,6.317009611
SCAI,4.422466601,4.24788629,5.251892973,4.936616577,4.738864505,4.280449349,5.66169874,5.508052411,5.164856025,5.656064982,5.02504327,5.908021249
KLF5,0.711605445,1.403075508,1.020736909,0.754698021,1.28623255,1.206976335,0.510718427,0.543079943,0.747227163,0.592292243,0.773077678,0.632725075
NHLH1,39.8820438,32.43584544,41.00266987,29.44789996,33.8506415,34.28058125,24.00237119,31.48355703,23.44821678,28.37346311,33.27029119,24.87316766
ZNF217,9.741334362,10.95404223,10.99843543,8.809523294,11.24237295,10.73430508,8.713405002,9.60997241,7.620177891,8.513087641,9.180284395,8.549017513
MID1,11.90334491,11.57857066,11.49022087,9.84790206,11.15897919,13.76461636,9.889860406,10.04058953,9.848225327,9.763708999,10.36115382,9.256160553
VWA5B1,0.124119268,0.320026952,0.431400817,0.194528073,0.360556991,0.195304086,0.155890453,0.023681201,0.058233652,0.055627645,0.108153995,0.165541257
LAMB2,11.37314885,12.09221036,9.439526058,9.120594906,13.2184412,10.5306559,7.240447322,7.369268787,7.185499717,10.95474849,8.8409944,8.577156426
UCHL5,6.297846306,6.461060044,6.103333166,5.881077709,6.926696203,6.510201073,7.453414444,6.824128463,7.795818581,7.322685063,7.379771735,7.38707803
GRM5,2.14860245,2.142471813,2.528136246,2.7301484,1.835569341,2.393418999,2.924876229,3.355113935,2.809728325,2.91619324,2.476994192,3.305997828
HIST1H1C,43.85528128,47.4955301,39.9943947,63.86600004,62.15754163,50.61531345,63.48699394,74.40978702,80.40262342,68.33209226,66.80167826,56.08974976
FAM229A,7.094365044,5.422192196,8.208540744,7.343664182,7.992001633,7.740560277,10.46218814,9.430697518,8.59318223,9.351603491,8.683208929,8.987820243
SASH1,3.181214816,3.679108775,3.319235832,2.689401583,3.163914829,2.8501374,2.172627262,2.001245981,2.610567483,2.488436447,2.515195182,2.978958548
ZNF252P,2.064181574,2.558954159,2.198642446,2.248171816,1.625341621,1.974102023,1.623658067,1.480215683,1.657597661,1.609270435,1.747754078,1.686086115
SYDE1,3.165463928,3.224485786,2.898674991,3.276838111,3.144303495,3.141120199,2.212254471,2.551830024,2.107316529,2.281413886,3.051971102,2.410985354
ARSB,3.253664652,3.268725521,3.133360225,2.964110588,2.3478948,2.545112331,2.58377377,2.201920033,2.269785201,2.507809512,1.987722145,2.001778952
SRSF1,18.21349919,17.4320845,18.13894624,17.10435444,16.56760812,17.05126407,15.5122312,16.6990656,14.17601503,12.65655225,14.73633513,14.97796198
AKAP8L,33.30313425,35.03854043,35.16936172,38.33091264,38.52483442,35.52010036,42.00787216,40.18348772,40.4293961,41.70370573,38.46395227,39.69475632
SDC2,5.970216133,10.12307476,7.399189746,5.311270514,7.704791301,7.251171098,4.202730756,3.373645263,4.448194318,5.109387751,6.22022032,6.412963823
SCARA3,12.39844024,11.31683149,10.26740602,9.928708895,9.303815414,10.51899106,6.847250471,7.704975161,6.479460544,9.665591975,10.18813759,8.118420836
CACNA1I,1.257294139,1.223615019,1.484171954,1.31281309,1.235709525,1.028156442,1.511782385,1.590564626,1.944182181,1.654477432,1.38855237,1.673782178
FCGRT,2.899298793,4.07063447,2.329343867,3.129152378,3.195729019,2.889590395,1.541456646,1.387229555,2.239586079,1.813499442,3.185325189,1.798919561
KCNG2,0.444550208,0.111052504,0.282767294,0.120795124,0.378130855,0.157108842,0.459811941,0.419098101,1.001962693,0.929777578,0.66701937,0.542530884
CFAP45,0.129225889,0.503057268,0.442495806,0.099489165,0.389294718,0.280361975,0.111385257,0.09588255,0.094312635,0.067569046,0,0.089367754
HPCAL4,9.605022816,7.669314596,10.98988026,9.565832063,8.876225555,9.811756408,10.12333055,11.1085209,13.49614382,12.67770697,10.32361016,13.48587233
KIF18B,7.858002841,8.471683831,7.459565237,7.910510656,7.727353809,7.880620007,6.796175634,6.877590399,4.919503066,6.274268573,7.50242754,5.782866407
MT-ND2,925.9586829,967.0065738,950.8083381,906.9763332,900.9281975,1034.111606,785.6829538,786.5727716,960.227307,840.9411988,800.3553904,744.9707116
ADGRA3,8.960243741,8.344941391,8.267999524,7.404212197,8.38509259,7.913377038,6.60002803,7.199742906,6.965434194,7.388766509,7.829004654,6.251515921
TRPM3,0.618969424,1.881021507,1.175895576,0.563973457,0.682565883,0.417933821,0.370034891,0.396902328,0.422730148,0.466166016,0.318033442,0.374058042
CREBBP,11.81671993,11.9489828,11.21110994,11.61493613,10.90698034,10.90791923,10.73140006,10.40754572,10.27948826,10.35376126,9.5555304,9.869239817
LDLRAP1,1.487522394,1.290118569,1.16672814,1.899294609,1.003532105,1.342649387,0.82347077,0.92338253,0.779822374,0.591557797,1.184988276,0.978003144
LRRN4CL,0.284321951,0.859142556,0.212846654,0.45462892,0.336020828,0.613200571,0.022621764,0.11683947,0.239430046,0.045743068,0.291062998,0.04537531
ALOX5AP,1.384563097,1.819965998,1.817987604,2.702958175,4.230600766,3.333974822,5.046434086,3.668975112,5.196818682,2.999238274,6.361381238,4.37719611
SH3PXD2B,15.41338578,16.17484037,14.5307052,15.33620284,14.10968997,14.49288718,12.45178246,13.05181139,12.93873637,14.61215466,11.90551075,13.41309201
LRIG1,19.61726914,17.95936299,18.07425866,16.2945871,21.42761005,21.88142778,15.24300587,15.39070362,14.88346129,17.64775305,17.19965221,16.35493758
TMEM115,13.79311379,15.29966864,14.13573912,12.60030045,12.0702183,13.52802237,9.90147504,10.88334584,11.80383589,12.08292627,10.38813599,11.95908951
GPR55,0.273783663,0.087201761,0.207234878,0.363599172,0.160831504,0.164488773,0.863707712,0.292523033,0.824236485,0.515357132,0.303631094,0.326608846
STXBP6,2.887438516,2.433098835,2.106772326,2.703208293,2.064825556,2.217584064,1.203325292,1.634888397,0.859300694,1.52442871,2.269536095,1.98472687
PHLDA1,32.17434765,33.22179227,30.85883744,29.94638963,30.04019784,29.50199269,21.80667677,24.23027722,23.60957106,27.37429817,32.72139614,23.16394406
SELENOI,9.75767281,8.913742494,10.16521972,10.19961707,10.94549989,9.922908963,11.1388513,13.02604574,11.49269821,12.4163653,10.25690474,11.81592551
PLD2,2.660260861,2.922602927,2.476388959,2.32414464,2.770081204,2.976507577,1.914149258,1.513857562,2.063933043,2.019952306,2.244776727,2.435650668
FOXL2,0,0.102886319,0,0.201442537,0.157646344,0.271704401,0,0,0,0.020268397,0,0
RRBP1,9.946505574,11.42001587,7.085621753,7.847867092,11.43413803,9.254123438,5.194255172,5.430482653,6.189266695,6.615329073,9.710387723,7.519998813
IGFBP7-AS1,0.357413558,0.344964819,1.721597795,0.150091412,0.763487486,0.357889126,0.033607621,0.231440637,0.177852491,0.101936061,0.216206279,0.134822043
MSMO1,86.01654096,71.14863617,92.84294519,88.63333849,92.40196862,95.64455268,92.00260453,124.4533612,105.0591639,112.0309739,102.9603904,98.25296208
FAM234B,7.906946202,6.68401645,8.729620825,7.682841378,8.301894309,7.659650361,8.58216286,9.310411079,9.756255565,9.884218852,8.280760823,10.25277366
YWHAH,88.80328817,77.4706888,85.25903091,90.01629967,80.29798697,82.87488204,95.11792368,95.89525314,98.57914788,102.0731948,90.63740915,88.50932436
MDGA2,0.75109527,0.557425417,0.693901385,0.741067879,0.593130899,0.606056865,0.829678651,0.876522082,0.989899484,0.861716683,0.816804063,1.399432977
PTBP1,29.2497252,31.01916841,26.29937961,30.21181164,30.68813715,32.10976342,24.87598675,24.26596066,23.27157084,26.63666434,29.91518402,25.3659554
HNRNPM,34.64285056,36.70501874,31.1225148,33.93579131,32.80123516,35.05196956,32.26978108,30.04698476,30.31792556,27.92910076,31.26056261,28.32091422
NRN1,51.82496593,44.73429096,53.04607555,69.38439736,46.8809168,51.52915812,61.06452693,67.44212968,72.31445623,66.71645136,62.026498,62.2752744
MTIF3,16.96442485,17.71135033,15.78889312,17.63597503,17.21226648,18.11710949,20.79353594,19.94063941,21.31300821,20.61741092,20.10462127,18.14672732
RTKN,1.100225236,1.596010645,0.824547251,0.83027446,1.092781778,0.970795412,0.574632033,0.543149703,0.703596792,0.512626434,0.881904994,0.791007938
RAB33A,15.32502967,12.26242989,13.89857446,16.8154878,15.06853712,19.35053072,18.22184885,21.32776982,17.31813892,20.67892113,19.63730477,20.839008
KSR2,0.39557504,0.462630747,0.594834561,0.599578026,0.544632759,0.560112115,0.671270612,0.715424074,0.740925662,0.652827644,0.620349162,1.096396374
STAMBPL1,1.922396045,1.955546258,2.001391402,1.848310584,2.432322389,1.960767046,2.487803716,2.563489642,2.427547272,2.618126888,2.270798508,2.903162297
COBLL1,0.394944649,0.422801799,0.398593572,0.300261461,0.553245856,0.421834832,0.16680555,0.237362057,0.23419626,0.199623303,0.343100661,0.378966255
AC006249.1,0.480138654,0.254878465,0.519187168,0.831716744,0.325445425,0.480777517,0.993244329,0.96187908,1.839697107,2.259474474,2.129930219,1.120654558
RAVER1,6.481076574,7.097784479,4.958492828,6.370372512,5.826525046,6.694279165,5.470869923,4.345610433,4.336587184,5.828016756,4.846302152,4.697929696
AL845472.2,3.836492512,3.029132531,3.414654067,3.198910552,3.066697278,3.897071607,4.011179019,4.624418655,4.670000348,4.721722298,3.456016581,4.784332919
PGM1,14.55018469,11.91357134,12.91773914,13.0982552,13.19831097,12.15024777,11.05125803,11.22215097,10.52116561,10.9767616,12.56378176,10.38725096
AC037459.3,2.261453059,2.160859629,2.35644896,2.231722855,1.783677619,2.305634145,1.616098818,1.372863778,1.778007523,1.461948454,1.45919583,1.727438062
MKI67,17.41956307,16.79281307,17.37556119,15.35000238,17.36677115,18.31797254,15.94004171,16.41390659,13.07251223,14.11711371,15.2796237,13.56400072
CA2,3.515212009,4.014786039,4.031465128,2.952339792,2.984348348,2.399924513,1.817945902,1.043281628,1.690897166,1.6987743,2.746624275,2.928235696
ARSD,2.372434752,2.578550688,1.982733699,1.75530092,2.064148027,1.763574685,1.339237388,1.47506369,1.505497304,1.522225845,1.855129834,1.735234482
ATF2,21.24413172,19.44435504,20.56943998,20.6847419,20.66541668,19.72692602,22.78691346,23.45796336,22.04072021,22.75065411,21.51047583,22.40458215
TJP1,6.353749606,6.777662989,6.202973136,5.952293653,7.270765704,7.02556153,5.336406846,6.005745849,5.30194617,5.825693395,5.90541588,5.888186649
PRPF19P1,0.062958047,0,0.340391364,0.363528755,0.284492939,0.378250909,2.539658278,1.233233238,1.102764667,0.395030615,0.20946488,0.914327661
AC006378.2,0.685012033,0.460603269,0.716031657,0.527380972,0.619082372,0.777379964,0.897470062,1.402805072,0.849899304,1.408825529,0.835659971,1.184321254
CFAP52,0.018367877,0.44852151,0.456818924,0,0.199200514,0.036784635,0,0.016354236,0,0.019208225,0.020370312,0.038107595
TROVE2,11.37310632,12.88581177,12.19058829,12.18713576,13.04037866,12.19057825,13.36329383,15.85585768,13.70859334,13.97852274,13.07451768,14.45893085
RBBP8,4.397640008,5.836146121,4.863364185,4.129503855,4.957944668,5.715642914,3.801998234,4.093512503,4.048371262,4.087854296,4.298219891,3.743953303
KIFC2,15.24332256,14.32096586,14.00850923,16.64911014,16.051185,13.88873487,20.25072637,17.5114481,16.88234878,18.38700067,15.49518846,18.25236395
PLPP3,11.46555845,13.16074069,11.010186,11.80798614,13.08788075,13.79411272,7.931932522,10.37049767,8.043939121,9.652492621,12.33594659,10.66218928
GNA15,0.58418707,0.50536752,0.280754485,0.874528034,0.879935679,0.649960421,2.036521487,1.772341043,1.136949106,0.859805123,0.983808899,0.830448058
CFAP44,0.484211311,0.69203187,0.614212572,0.532297346,0.547009893,0.615393639,0.303390214,0.522328144,0.326206925,0.301871099,0.351114866,0.516782671
TMEM72,0.179082441,0.494336662,0.038729356,0.144766662,0.178031121,0.125524507,0.037046094,0,0.098024496,0,0.039721141,0
ANKRD11,12.70606047,12.5620657,11.10792948,11.89638454,10.64630296,11.11484881,10.53536466,9.440048745,9.886734238,10.5064368,9.656247357,10.9952972
FMNL3,2.202659322,2.41007677,1.999251556,2.154601133,2.314192381,2.184504193,1.694551108,2.028683041,1.576824501,1.695643804,1.97571694,1.992200563
MSX2,1.419634629,1.533649761,0.861804956,0.546478204,1.463070734,0.92274337,0.386413611,0.243930275,0.599840825,0.729269441,0.248589598,0.826750146
CSMD1,0.480581444,0.558361661,0.509860951,0.561970172,0.469838453,0.381344862,0.969149989,0.791204038,0.684938896,0.739629094,0.462580875,0.614537682
ZBTB41,5.823994388,5.51726144,5.969197109,6.519825804,6.546500838,6.55905866,6.215172443,7.854709213,7.452854429,7.644133071,6.781129886,7.623775521
RSPH1,0.45410704,0.241059753,0.757017635,0.196655917,0.478801235,0.359979753,0.117424217,0.016846834,0.20713744,0.079147142,0.251806509,0.157021656
KPNA5,8.967967701,8.595869449,9.34390246,9.578729554,9.411635417,9.738555614,9.987795104,10.87717274,10.56571848,9.99968027,9.885230576,10.96720693
EYA4,0.283690309,1.03074011,0.429467017,0.32761367,0.31905845,0.284067782,0.299950262,0.179619406,0.131128532,0.158223681,0.15381312,0.294284287
PDZD4,75.06919737,66.68858937,71.58387266,78.41991048,65.51356608,75.1821242,82.50937953,75.87278254,83.25069853,84.59166726,79.43999413,82.27685188
FUT3,1.327485311,1.274228365,1.455110128,1.554018193,1.051809468,1.456714125,2.445173297,1.764837215,1.911127702,2.091836827,1.653710295,1.716606804
IKBIP,3.829748754,3.734370539,3.406955335,3.293502406,3.485697965,3.290894967,2.640817884,1.934694731,2.51257764,2.883005483,3.49420092,2.465368241
FOLR1,0.20583614,0.728445129,1.854802459,0.277323028,0.093012619,0.103055011,0.035483774,0,0,0.035875555,0.228276047,0.142348516
GNG2,69.29001416,63.39251765,67.79494603,71.88117497,63.59032191,67.84689139,72.00797556,76.45840446,79.37669044,82.98896136,67.89941405,79.58199187
CAVIN1,3.071984301,5.331274483,3.353761938,3.854620362,4.871904416,3.504947226,1.008228618,1.249253438,1.438988338,2.007831505,3.505162397,2.803685658
DHFR,6.078071841,6.602762785,6.392131379,6.056591886,6.489716898,6.214559195,5.862315457,5.217650422,3.088316337,4.197204019,5.787894551,4.256572539
