gene_name,padj
AL121987.1,1.0
EIF3LP2,1.0
CAV1,0.999983252255919
AC092535.4,0.999983252255919
AC105277.1,0.999983252255919
AC005865.1,1.0
EXT2,0.999983252255919
MMP28,0.999983252255919
AL359091.2,0.999983252255919
DTX2P1,1.0
LINC00852,0.999983252255919
TOR1AIP2,0.999983252255919
AC099794.1,1.0
CEBPZOS,0.999983252255919
RSL24D1P8,0.999983252255919
BID,0.999983252255919
COPZ1,0.999983252255919
EIF4E2,0.999983252255919
AL161457.1,1.0
SCHIP1,0.999983252255919
HIST1H2AB,1.0
DNAJC8P1,0.999983252255919
RNF166,0.999983252255919
MLH1,0.999983252255919
PPP6R3,0.999983252255919
EIPR1,0.999983252255919
EPYC,0.999983252255919
AC093591.1,0.999983252255919
CLNS1A,0.999983252255919
GOLGA6L2,0.999983252255919
PLAGL2,0.999983252255919
SEPT14P4,0.999983252255919
RPS28,0.999983252255919
P2RX4,0.999983252255919
MIR1249,0.999983252255919
VMAC,0.999983252255919
C2CD3,0.999983252255919
SRRD,0.999983252255919
ERGIC2,0.999983252255919
TRO,0.999983252255919
GPBP1,0.999983252255919
AL096865.1,0.999983252255919
AC027514.1,1.0
AC112504.1,1.0
RNU6-1199P,1.0
AC130456.8,1.0
RNU6-1126P,1.0
RNA5SP494,1.0
THUMPD2,0.999983252255919
CA14,0.999983252255919
AC005592.1,0.999983252255919
PGAM5,0.999983252255919
TRIM11,0.999983252255919
ACTG2,0.999983252255919
AC115284.2,0.999983252255919
CDC42SE1,0.999983252255919
ACAT2,0.999983252255919
EID2B,0.999983252255919
AL137803.1,1.0
TGIF1,0.999983252255919
STK26,0.999983252255919
PACRGL,0.999983252255919
AL031282.1,0.999983252255919
AC074387.1,0.999983252255919
GPR157,0.999983252255919
NDUFAB1P1,1.0
TUBB8P7,1.0
SPSB2,0.999983252255919
UBQLN2,0.999983252255919
ADA2,0.999983252255919
BIRC6,0.999983252255919
USF2,0.999983252255919
POM121L2,1.0
AL390719.3,1.0
DPH7,0.999983252255919
INSYN2B,0.999983252255919
CPNE1,0.999983252255919
WWTR1,0.999983252255919
AF064858.2,1.0
NECTIN1,0.999983252255919
AC020928.1,0.999983252255919
RPL31,0.999983252255919
RPS27A,0.999983252255919
TBX2-AS1,0.999983252255919
CDKL1,0.999983252255919
GPX7,0.999983252255919
AL592114.3,1.0
GGT7,0.999983252255919
NPIPA5,0.999983252255919
SALL2,0.999983252255919
POMT1,0.999983252255919
AC010973.2,0.999983252255919
CIB3,1.0
PYROXD1,0.999983252255919
OR9A3P,0.999983252255919
PEBP1P2,1.0
AC093274.1,1.0
GOLGA4,0.999983252255919
GCAT,0.999983252255919
PRPF6,0.999983252255919
AC007405.2,0.999983252255919
SETD3,0.999983252255919
EEF1A1P6,0.999983252255919
TMEM110-MUSTN1,0.999983252255919
CHRDL2,0.999983252255919
ZSCAN18,0.999983252255919
NPPC,0.999983252255919
MDS2,1.0
MUPP,0.999983252255919
AC131235.3,0.999983252255919
AC099670.3,1.0
AL049840.1,0.999983252255919
KAT6A,0.999983252255919
EIF4BP6,0.999983252255919
AC007622.1,0.999983252255919
BLOC1S1-RDH5,0.999983252255919
MARK3,0.999983252255919
AC097374.1,1.0
RPS15AP36,0.999983252255919
OR7E89P,1.0
GPAA1,0.999983252255919
ZNF773,0.999983252255919
GDF5,0.999983252255919
CHAD,1.0
DRP2,0.999983252255919
POLH,0.999983252255919
AL136084.3,1.0
SPPL2B,0.999983252255919
ID2-AS1,0.999983252255919
AP001267.4,0.999983252255919
TBC1D23,0.999983252255919
RPL7P26,1.0
AL663070.1,0.999983252255919
GPR101,1.0
FMC1,0.999983252255919
NPR1,0.999983252255919
AL136115.2,0.999983252255919
FAM86HP,0.999983252255919
AXIN2,0.999983252255919
ALG3,0.999983252255919
AC034228.1,0.999983252255919
AC018712.1,1.0
FRAS1,0.999983252255919
AC104051.2,0.999983252255919
TSR2,0.999983252255919
AP001972.2,1.0
CNOT6L,0.999983252255919
GPR146,0.999983252255919
TFEB,0.999983252255919
IGBP1-AS2,0.999983252255919
Z74021.1,0.999983252255919
FDPS,0.999983252255919
REV3L,0.999983252255919
AP001615.1,1.0
AC091770.2,1.0
PLA2G4A,0.999983252255919
PDIA4,0.999983252255919
SCDP1,1.0
ATPAF1,0.999983252255919
ANKRD18CP,0.999983252255919
AL138921.2,1.0
AL137058.2,0.999983252255919
MEIS1-AS3,0.999983252255919
AC120057.3,0.999983252255919
PIGC,0.999983252255919
LMNB1-DT,0.999983252255919
FAM180B,1.0
LINC00939,0.999983252255919
AC012291.1,1.0
AC104002.3,1.0
AC053503.3,1.0
CLEC12B,1.0
AC010307.3,1.0
A4GNT,1.0
AL583722.1,1.0
AC073934.1,1.0
AC002398.2,1.0
KIZ-AS1,1.0
AP000811.1,1.0
AC108935.1,1.0
PPIAP81,1.0
FABP12,1.0
MKX-AS1,1.0
AC025263.1,1.0
AC103563.2,1.0
AL034345.2,1.0
AL135787.1,1.0
OR5J1P,1.0
AC073862.3,1.0
AL109809.4,1.0
AC132872.3,0.999983252255919
TBC1D7,0.999983252255919
STAM,0.999983252255919
NPFFR1,0.999983252255919
AC104123.1,1.0
FRK,0.999983252255919
AC110619.1,0.999983252255919
AP000320.1,0.999983252255919
NADK2,0.999983252255919
PSMD6-AS2,0.999983252255919
TMC1,0.999983252255919
AC025449.1,0.999983252255919
SRC,0.999983252255919
ELOCP19,0.999983252255919
UBE2R2,0.999983252255919
FANCC,0.999983252255919
SIX3-AS1,0.999983252255919
AL390755.1,0.999983252255919
NDUFB7,0.999983252255919
ZIM2,0.999983252255919
TPP2,0.999983252255919
FBXL14,0.999983252255919
TBC1D26,0.999983252255919
P4HA3,0.999983252255919
PBX2,0.999983252255919
KCNA7,1.0
MANSC4,1.0
MBNL2,0.999983252255919
UTRN,0.999983252255919
LNCOC1,0.999983252255919
KCNF1,0.999983252255919
RABAC1,0.999983252255919
AL357556.4,1.0
AC003101.3,0.999983252255919
AC006435.3,1.0
SPOP,0.999983252255919
ATP6V0B,0.999983252255919
ATG4D,0.999983252255919
RN7SKP240,1.0
AC093249.2,0.999983252255919
DDB1,0.999983252255919
PIGM,0.999983252255919
RNF7P1,1.0
FGD1,0.999983252255919
YPEL3,0.999983252255919
UBE2D1,0.999983252255919
SLC27A2,0.999983252255919
PWP2,0.999983252255919
ZCCHC17,0.999983252255919
AF064860.2,0.999983252255919
AC006042.1,1.0
AC002456.1,0.999983252255919
AL133465.1,0.999983252255919
ABCA11P,0.999983252255919
C21orf62-AS1,0.999983252255919
DNASE2,0.999983252255919
LINC00900,0.999983252255919
AL357874.1,1.0
AC010768.1,1.0
FAM227B,0.999983252255919
NBR2,0.999983252255919
AL356961.1,0.999983252255919
AC126124.1,1.0
AL034405.1,0.999983252255919
NUTM2D,0.999983252255919
AL359504.2,0.999983252255919
DGCR6L,0.999983252255919
SEC23IP,0.999983252255919
FAM9A,1.0
CWF19L2,0.999983252255919
AC090049.1,1.0
PSCA,0.999983252255919
SUV39H2,0.999983252255919
AC011893.1,1.0
LINC01470,1.0
AC239802.1,1.0
AL022310.1,1.0
GPR141,1.0
IL1RL2,1.0
RPSAP41,1.0
MIR597,1.0
HCFC1-AS1,1.0
LINC00415,1.0
MPPE1P1,1.0
KLF17,1.0
HLA-W,1.0
ARL2-SNX15,1.0
GTF2IP6,1.0
RF02128,1.0
AP000688.4,1.0
DDX11L16,1.0
LINC02354,1.0
LDLRAD1,1.0
AC107021.1,1.0
RN7SL728P,1.0
AC010528.1,1.0
NACA2,1.0
SERPINB2,1.0
AC006064.3,0.999983252255919
CYS1,0.999983252255919
AC073130.3,1.0
AL928921.2,0.999983252255919
PGM5,0.999983252255919
AC013472.2,0.999983252255919
ARSF,1.0
MDGA2,0.999983252255919
SATB1,0.999983252255919
AL159978.1,0.999983252255919
ZNF273,0.999983252255919
AL139123.1,0.999983252255919
TRIM43CP,1.0
AC012414.5,0.999983252255919
ACOT4,0.999983252255919
FNDC10,0.999983252255919
AC091564.1,1.0
CITED2,0.999983252255919
AL353804.1,0.999983252255919
DEPDC4,0.999983252255919
ST13P5,0.999983252255919
AL078645.1,1.0
WAPL,0.999983252255919
SCIN,0.999983252255919
CCDC162P,0.999983252255919
G0S2,0.999983252255919
UCHL1,0.999983252255919
RF00019,1.0
GUSBP8,1.0
AL772363.1,0.999983252255919
SLC7A11,0.999983252255919
AC010624.1,0.999983252255919
BTBD8,0.999983252255919
AC022150.1,1.0
PLIN4,0.999983252255919
ATP6AP2,0.999983252255919
AL121578.3,1.0
MIR149,0.999983252255919
PCDHGB9P,0.999983252255919
TULP1,1.0
EHD2,0.999983252255919
LINC01498,0.999983252255919
DICER1-AS1,0.999983252255919
RNU6-817P,1.0
SCAF11,0.999983252255919
AC108673.2,0.999983252255919
AC104653.2,0.999983252255919
AL133260.1,0.999983252255919
AL035412.1,0.999983252255919
SIAH1,0.999983252255919
RF00019,1.0
AC007848.2,1.0
AC079031.1,1.0
ZSCAN12P1,0.999983252255919
FAM110A,0.999983252255919
AC110048.2,0.999983252255919
AC008691.1,0.999983252255919
KCNJ9,0.999983252255919
AC069542.1,0.999983252255919
ROBO3,0.999983252255919
MTMR9,0.999983252255919
SGO2,0.999983252255919
PPFIBP2,0.999983252255919
ARMC8,0.999983252255919
AC012309.2,1.0
ACVR2A,0.999983252255919
FARSB,0.999983252255919
AC015983.2,1.0
AC025569.1,1.0
VIM-AS1,0.999983252255919
SDCBP2,0.999983252255919
AL031846.2,0.999983252255919
AL121835.2,0.999983252255919
UCHL5,0.999983252255919
MEX3C,0.999983252255919
MAN2A2,0.999983252255919
FBXO11,0.999983252255919
RNU6-807P,0.999983252255919
ASCC1,0.999983252255919
AL133166.1,0.999983252255919
MIR548AR,0.999983252255919
SRP14P3,1.0
STK19,0.999983252255919
FAM86B3P,0.999983252255919
CFAP45,0.999983252255919
MRPL14,0.999983252255919
AC006059.2,1.0
RBM26,0.999983252255919
RSL24D1P11,0.999983252255919
SLC7A14,0.999983252255919
AC087203.1,1.0
GABRA6,0.999983252255919
AL096817.1,1.0
AL118522.1,1.0
HCG17,0.999983252255919
MPPE1,0.999983252255919
AL355075.2,0.999983252255919
ARMT1,0.999983252255919
SOX11,0.999983252255919
PRDM6,0.999983252255919
AL138724.1,0.999983252255919
GOLPH3,0.999983252255919
AL390195.1,0.999983252255919
AC009127.1,1.0
ZNF718,0.999983252255919
BFSP2,1.0
SIGLEC16,1.0
AC092070.1,1.0
AC126755.6,1.0
AC022523.1,1.0
RF00019,1.0
CALR4P,0.999983252255919
AXDND1,0.999983252255919
DHX9,0.999983252255919
HSPD1P4,0.999983252255919
OXSR1,0.999983252255919
HINT3,0.999983252255919
AC005224.3,1.0
AL663074.1,1.0
TMEM87B,0.999983252255919
MIR6859-3,0.999983252255919
AC126773.2,0.999983252255919
PRR11,0.999983252255919
RBM46,1.0
RPS3AP44,1.0
AL121990.1,1.0
FTH1P16,0.999983252255919
CLEC17A,1.0
AL663074.2,1.0
AC000035.1,0.999983252255919
L29074.1,0.999983252255919
WDR7,0.999983252255919
AC000403.1,0.999983252255919
ACCSL,1.0
SMIM11A,0.999983252255919
CSNK1G2P1,1.0
ZNF37CP,1.0
CLUHP10,1.0
PAFAH1B2,0.999983252255919
SECTM1,0.999983252255919
SCNN1A,0.999983252255919
AC034111.1,0.999983252255919
AC015982.1,0.999983252255919
Z98752.1,0.999983252255919
TARDBPP2,1.0
FBXO46,0.999983252255919
LINC01346,1.0
IL34,0.999983252255919
SNRPA,0.999983252255919
TUBAP2,0.999983252255919
PDCD10,0.999983252255919
MIR1915,1.0
AC020907.4,1.0
PPIAP32,1.0
RPS20P5,1.0
RPL7P38,1.0
RPL36AP21,1.0
MIR6081,1.0
FGFR3P6,1.0
AC090403.1,1.0
CTAGE4,1.0
HNRNPA1P9,1.0
NIFKP3,1.0
MSH2,0.999983252255919
RBMX,0.999983252255919
APLF,0.999983252255919
INAVA,0.999983252255919
AC139769.2,1.0
AC106037.2,1.0
ANKRD30BL,0.999983252255919
FAM71F2,0.999983252255919
CYP4F25P,0.999983252255919
CNOT6,0.999983252255919
URGCP,0.999983252255919
SLFNL1,0.999983252255919
KLF7,0.999983252255919
AC010542.4,0.999983252255919
RBM10,0.999983252255919
MIR580,1.0
CHERP,0.999983252255919
ACSF2,0.999983252255919
ZNF169,0.999983252255919
AL355001.2,0.999983252255919
AL357079.1,0.999983252255919
UBE2V1P1,0.999983252255919
SPATA20,0.999983252255919
LINC00551,1.0
AC015819.2,1.0
ESX1,1.0
FAM117A,0.999983252255919
HNRNPA3P10,0.999983252255919
AL591428.1,0.999983252255919
PDSS2,0.999983252255919
CLPTM1L,0.999983252255919
AC025423.1,0.999983252255919
PNMT,0.999983252255919
AC091305.1,0.999983252255919
AC010857.1,0.999983252255919
AC005220.1,0.999983252255919
AC012467.2,0.999983252255919
AP003068.2,0.999983252255919
AC007066.2,0.999983252255919
FAM98C,0.999983252255919
AFF3,0.999983252255919
TBCEL,0.999983252255919
MGST3,0.999983252255919
VASH2,0.999983252255919
NT5E,0.999983252255919
ACBD5,0.999983252255919
AL359258.2,0.999983252255919
SCAND3P1,1.0
SOWAHB,0.999983252255919
PPP2R1B,0.999983252255919
RABL6,0.999983252255919
AC022113.2,0.999983252255919
PPIL4,0.999983252255919
AL033384.1,1.0
AC092042.3,1.0
RPS3AP2,1.0
MORF4L1P4,1.0
RASA2-IT1,1.0
TRIM62,0.999983252255919
VCAN-AS1,0.999983252255919
AL603750.1,0.999983252255919
AL355490.1,1.0
DRICH1,0.999983252255919
AC010834.3,0.999983252255919
BIRC6-AS1,1.0
AL359643.2,0.999983252255919
CABCOCO1,0.999983252255919
NADK,0.999983252255919
AC099804.1,0.999983252255919
AC092111.1,0.999983252255919
RNU6-883P,1.0
MEIS1,0.999983252255919
ARHGAP21,0.999983252255919
BX649632.1,0.999983252255919
PRRT1,0.999983252255919
GLIS2-AS1,0.999983252255919
HMGN1,0.999983252255919
AC092546.1,1.0
PPT1,0.999983252255919
TPI1P1,0.999983252255919
CIPC,0.999983252255919
AL137779.2,0.999983252255919
PI4KAP2,0.999983252255919
MIR8064,1.0
AC010598.1,1.0
AC015849.3,1.0
AC005726.4,0.999983252255919
CROCCP2,0.999983252255919
ZNF615,0.999983252255919
FAM86GP,1.0
AC008012.1,1.0
PA2G4P6,1.0
RNA5SP513,1.0
AC125603.1,1.0
MIR2681,1.0
ZNF259P1,1.0
RPL10P3,1.0
LAMB4,0.999983252255919
EIF4A2,0.999983252255919
IMPA1P1,1.0
AC034195.1,1.0
CFAP58,0.999983252255919
AC012065.5,0.999983252255919
AC006160.1,0.999983252255919
PCLO,0.999983252255919
LDB1,0.999983252255919
PRMT9,0.999983252255919
TOMM5,0.999983252255919
WNT8B,0.999983252255919
GOSR1,0.999983252255919
AC021088.1,1.0
FOXP2,0.999983252255919
AP000648.3,0.999983252255919
SNORD73B,0.999983252255919
CYP4F60P,0.999983252255919
IMPDH1,0.999983252255919
AC104561.1,0.999983252255919
AC011472.1,0.999983252255919
SLCO5A1,0.999983252255919
KIF18A,0.999983252255919
KMT2B,0.999983252255919
LRRC34,0.999983252255919
CCT4,0.999983252255919
LINC02188,1.0
AC005237.1,1.0
AC091198.1,1.0
FRG1EP,1.0
AP002498.1,1.0
KRTAP21-2,1.0
MIR563,1.0
BAK1,0.999983252255919
INPP1,0.999983252255919
LINC00957,0.999983252255919
LETM2,0.999983252255919
IPPK,0.999983252255919
RPL21P5,0.999983252255919
AC007878.1,0.999983252255919
ZNF383,0.999983252255919
AASDH,0.999983252255919
EXOSC10,0.999983252255919
AXIN1,0.999983252255919
SPATA42,1.0
SLC25A33,0.999983252255919
BLOC1S5,0.999983252255919
SIAH3,0.999983252255919
C14orf178,0.999983252255919
AC092535.2,1.0
KDM4C,0.999983252255919
HMGN3-AS1,0.999983252255919
INTS4P2,0.999983252255919
BCRP3,0.999983252255919
AC097641.1,1.0
PNLIPRP3,1.0
HNRNPUL2,0.999983252255919
TKTL2,1.0
AL445465.1,1.0
RNF168,0.999983252255919
GAN,0.999983252255919
USP9X,0.999983252255919
AL451165.2,0.999983252255919
AC104126.1,1.0
AC128687.2,1.0
RN7SL313P,1.0
AC024475.1,1.0
MIR3065,1.0
AL356652.1,1.0
NEURL1-AS1,1.0
AC024361.3,1.0
AL008635.1,1.0
AC007403.1,1.0
PIK3CDP1,1.0
AC004997.1,1.0
PLGLB2,0.999983252255919
RNF121,0.999983252255919
ZMAT4,0.999983252255919
RNF145,0.999983252255919
ALG8,0.999983252255919
AL354943.1,1.0
PLAC8L1,0.999983252255919
GTF2IP12,0.999983252255919
TTC36,0.999983252255919
RN7SL265P,1.0
SGCZ,0.999983252255919
PPP3R1,0.999983252255919
AL009181.1,1.0
GFRA2,0.999983252255919
AL354920.1,0.999983252255919
SEPT4,0.999983252255919
HEATR9,1.0
HOXD13,1.0
AL157396.1,0.999983252255919
HEXIM2,0.999983252255919
PHAX,0.999983252255919
GSTO1,0.999983252255919
PLBD1-AS1,1.0
TRIM33,0.999983252255919
AC005736.1,0.999983252255919
POLR2J2,0.999983252255919
GEMIN5,0.999983252255919
OR2L3,0.999983252255919
CCRL2,1.0
AL590814.1,1.0
RF00019,1.0
AC016999.2,1.0
HCCS,0.999983252255919
TRAP1,0.999983252255919
TMEM45B,1.0
TMEM51,0.999983252255919
S100A16,0.999983252255919
AC007406.4,1.0
KLRC4-KLRK1,1.0
BARHL2,0.999983252255919
AC009148.1,0.999983252255919
DTX2,0.999983252255919
AC005831.1,0.999983252255919
SYT11,0.999983252255919
AC007229.1,1.0
XAB2,0.999983252255919
AL356356.1,0.999983252255919
ABHD14A-ACY1,1.0
LMF1,0.999983252255919
AFMID,0.999983252255919
AC020658.6,1.0
RGS5,0.999983252255919
AC000123.2,0.999983252255919
PPAT,0.999983252255919
PAXBP1,0.999983252255919
MPC2,0.999983252255919
XKR8,0.999983252255919
AL136309.2,0.999983252255919
AL035696.4,0.999983252255919
RNU7-40P,1.0
NENFP1,1.0
DUBR,0.999983252255919
LINC00662,0.999983252255919
PANTR1,0.999983252255919
XKR7,0.999983252255919
LAMTOR3,0.999983252255919
CYREN,0.999983252255919
TPD52L2,0.999983252255919
AL079301.1,0.999983252255919
SETD1B,0.999983252255919
AC005498.2,0.999983252255919
NF1,0.999983252255919
HMGB1P19,1.0
ERCC6,0.999983252255919
AC078820.1,1.0
AC006111.3,1.0
RRP15,0.999983252255919
TCAF1P1,0.999983252255919
AL078621.3,0.999983252255919
CLPB,0.999983252255919
AC083806.2,1.0
RNA5SP195,0.999983252255919
UQCC1,0.999983252255919
ATF7IP,0.999983252255919
AL133343.2,0.999983252255919
SNORD12B,0.999983252255919
VN1R42P,0.999983252255919
HDHD2,0.999983252255919
TRGV5,1.0
AL078587.1,1.0
TMPOP1,1.0
LINC00575,1.0
RPS4XP14,1.0
SPDYE10P,1.0
PDE1B,0.999983252255919
AC006027.1,1.0
AC244517.2,0.999983252255919
NDUFV3,0.999983252255919
ENPP7P1,1.0
LRRC37A9P,0.999983252255919
RNU6-1061P,1.0
DPH3,0.999983252255919
AL136317.1,1.0
GLCE,0.999983252255919
NT5DC4,1.0
NR0B1,0.999983252255919
AP000866.5,0.999983252255919
AC129492.7,0.999983252255919
RPL34P20,1.0
AGAP7P,0.999983252255919
LINC00880,0.999983252255919
GTPBP10,0.999983252255919
SS18,0.999983252255919
AC114501.1,1.0
AKT3,0.999983252255919
TMEM108,0.999983252255919
SEC1P,0.999983252255919
AL132711.1,1.0
PPP1R36,0.999983252255919
SEC23A,0.999983252255919
GOLGA8UP,1.0
FBXL19,0.999983252255919
ZNF619,0.999983252255919
LINC00482,0.999983252255919
TFAP2E,0.999983252255919
EZR,0.999983252255919
AC011468.5,0.999983252255919
NSMAF,0.999983252255919
GGT8P,1.0
DNASE2B,0.999983252255919
AC004542.1,0.999983252255919
SLED1,0.999983252255919
AL137077.2,0.999983252255919
HNRNPA1P48,0.999983252255919
DNAH6,0.999983252255919
MAD1L1,0.999983252255919
KRT17P5,1.0
U62317.4,1.0
AC116903.2,1.0
AP002990.1,0.999983252255919
AC027682.6,0.999983252255919
RBM43,0.999983252255919
NLRP11,1.0
AL136380.1,0.999983252255919
AC015674.1,0.999983252255919
AL157884.3,0.999983252255919
AP001178.1,0.999983252255919
SMC2,0.999983252255919
MZT2B,0.999983252255919
RNF223,0.999983252255919
NFX1,0.999983252255919
KRT18P59,0.999983252255919
RNA5SP479,1.0
EXOSC8,0.999983252255919
HSPBAP1,0.999983252255919
AC114947.1,1.0
RN7SL19P,1.0
RF00019,1.0
Z94160.1,0.999983252255919
RPL9,0.999983252255919
ADAD2,1.0
GTF2A1,0.999983252255919
AC015813.3,1.0
AL627309.7,0.999983252255919
AC104117.5,0.999983252255919
AL355075.3,1.0
C7orf50,0.999983252255919
GPR137C,0.999983252255919
AC020913.2,0.999983252255919
HID1,0.999983252255919
AARSD1,0.999983252255919
AC005487.1,1.0
PDCD4-AS1,0.999983252255919
CCDC181,0.999983252255919
NCAPG,0.999983252255919
MOSMO,0.999983252255919
ATG5,0.999983252255919
DIABLO,0.999983252255919
AL022328.3,0.999983252255919
LEAP2,0.999983252255919
UBA3,0.999983252255919
CPEB4,0.999983252255919
ZNF587B,0.999983252255919
AATBC,0.999983252255919
HBQ1,0.999983252255919
HOOK2,0.999983252255919
EDNRB,0.999983252255919
MIR1244-2,0.999983252255919
CD2AP,0.999983252255919
GNAL,0.999983252255919
MMAB,0.999983252255919
FBXO28,0.999983252255919
AC080013.5,0.999983252255919
AC006237.1,0.999983252255919
TIAM2,0.999983252255919
NMB,0.999983252255919
AC073896.1,1.0
LINC00638,0.999983252255919
GNG10,0.999983252255919
AL354733.3,0.999983252255919
AL138820.1,0.999983252255919
TPRA1,0.999983252255919
PXN,0.999983252255919
AC007292.3,0.999983252255919
TRIM44,0.999983252255919
FLNA,0.999983252255919
PIGV,0.999983252255919
AL359091.1,0.999983252255919
RORB,0.999983252255919
EDRF1-AS1,0.999983252255919
AL138762.1,0.999983252255919
AP002847.1,0.999983252255919
AL022322.1,0.999983252255919
SKAP2,0.999983252255919
DCAF15,0.999983252255919
FARP2,0.999983252255919
AC084033.3,0.999983252255919
LBR,0.999983252255919
KREMEN2,0.999983252255919
PRR29,0.999983252255919
DSC1,0.999983252255919
USF3,0.999983252255919
AC112128.1,0.999983252255919
ZRANB2-AS2,0.999983252255919
AF038458.3,0.999983252255919
B3GALNT2,0.999983252255919
ZSWIM3,0.999983252255919
AC131649.2,1.0
LINC00390,1.0
UCKL1,0.999983252255919
LYSMD2,0.999983252255919
QKI,0.999983252255919
CNPY1,1.0
AL360181.3,1.0
WASH8P,0.999983252255919
AC109361.2,0.999983252255919
DACT3-AS1,0.999983252255919
MOG,0.999983252255919
CDH7,0.999983252255919
AC009951.1,1.0
ZNF836,0.999983252255919
DGAT1,0.999983252255919
BDKRB1,1.0
AC006213.4,0.999983252255919
GPHB5,1.0
ARL4AP2,1.0
B4GALT4,0.999983252255919
LINC01160,1.0
TMEM223,0.999983252255919
SYCP2,0.999983252255919
PSMG2,0.999983252255919
SLC25A30-AS1,0.999983252255919
CCSER1,0.999983252255919
AC005702.3,0.999983252255919
TBCCD1,0.999983252255919
SUGT1,0.999983252255919
AC008649.1,0.999983252255919
FAM129C,0.999983252255919
AC013726.1,0.999983252255919
FCF1P6,1.0
RN7SL693P,1.0
OR13E1P,0.999983252255919
ARID3B,0.999983252255919
AC004877.2,0.999983252255919
AC011491.2,0.999983252255919
SPATA22,1.0
LINC00967,1.0
AC008591.1,0.999983252255919
MIR1180,0.999983252255919
AC090246.1,0.999983252255919
LRRN4CL,0.999983252255919
SNORD116-23,1.0
FBXW5,0.999983252255919
TUBG1P,0.999983252255919
ARL5C,0.999983252255919
MCCC1-AS1,1.0
EMX2,0.999983252255919
AC004982.1,0.999983252255919
UVRAG,0.999983252255919
RIC8B,0.999983252255919
AC092587.1,1.0
AL137025.1,1.0
AL133445.2,0.999983252255919
SVIP,0.999983252255919
AC091013.1,0.999983252255919
SNORA55,0.999983252255919
AC005912.1,0.999983252255919
AC092117.1,0.999983252255919
AC024901.1,0.999983252255919
AC024257.3,0.999983252255919
MCFD2P1,1.0
DBF4B,0.999983252255919
INS,1.0
AC006012.1,0.999983252255919
HS3ST6,0.999983252255919
TMEM68,0.999983252255919
SNORD3B-2,0.999983252255919
AC005943.2,0.999983252255919
AC110792.3,0.999983252255919
RPL7P14,1.0
RF00568,1.0
AC010746.1,1.0
CYCSP8,1.0
ZNF462,0.999983252255919
AC005540.1,0.999983252255919
CARD14,0.999983252255919
AC063926.3,0.999983252255919
LCN9,0.999983252255919
FIP1L1,0.999983252255919
TTC25,0.999983252255919
RAB1B,0.999983252255919
AC063944.1,1.0
SLC25A41,0.999983252255919
AC004241.3,0.999983252255919
VEZF1,0.999983252255919
CT55,1.0
SHANK2-AS1,1.0
SMCO3,0.999983252255919
BABAM1,0.999983252255919
OR2C1,0.999983252255919
AP000873.3,0.999983252255919
LAMA1,0.999983252255919
AC027279.1,1.0
LSAMP,0.999983252255919
ZNHIT1,0.999983252255919
AQP5,0.999983252255919
UBXN7,0.999983252255919
ZNF23,0.999983252255919
PHC1,0.999983252255919
TLK1,0.999983252255919
MIR578,1.0
FAM193A,0.999983252255919
POLG,0.999983252255919
FAM8A1,0.999983252255919
CAPRIN2,0.999983252255919
FZD10-DT,0.999983252255919
CLIC4P1,0.999983252255919
RF00019,1.0
AC009404.1,0.999983252255919
CCDC50,0.999983252255919
AC023509.4,0.999983252255919
AL589935.1,0.999983252255919
KCNC1,0.999983252255919
HPS1,0.999983252255919
AC092368.3,0.999983252255919
AC106886.1,1.0
ZNF124,0.999983252255919
NPY5R,0.999983252255919
SPDYC,1.0
ANKRD10,0.999983252255919
AL008718.2,0.999983252255919
SYCP2L,0.999983252255919
ACTBP11,1.0
XIST,0.999983252255919
DNMBP-AS1,1.0
MRPS18AP1,1.0
AC005696.3,1.0
AL022326.1,1.0
TMX2,0.999983252255919
AC026954.1,0.999983252255919
AL356299.2,0.999983252255919
FAM66D,0.999983252255919
ASB9,1.0
ALDOB,1.0
JAKMIP1,0.999983252255919
LDLRAD2,0.999983252255919
AC012181.2,0.999983252255919
LINC00486,1.0
FRMD4A,0.999983252255919
SCOC-AS1,0.999983252255919
SETBP1,0.999983252255919
ZNF91,0.999983252255919
MMP13,1.0
RAPGEF4-AS1,0.999983252255919
SBK1,0.999983252255919
PGAM1P3,1.0
AC018413.1,0.999983252255919
SRPK1,0.999983252255919
CCDC154,0.999983252255919
FAM163B,0.999983252255919
RF00598,1.0
PAPLN,0.999983252255919
TRIM72,0.999983252255919
RF00019,1.0
PCOTH,0.999983252255919
AC037441.1,1.0
AC008937.3,0.999983252255919
AL138955.1,0.999983252255919
PNRC1,0.999983252255919
SFI1,0.999983252255919
AL158063.1,0.999983252255919
RFPL2,0.999983252255919
REEP2,0.999983252255919
CXCL16,0.999983252255919
ZNF432,0.999983252255919
AC016747.4,0.999983252255919
FAM49A,0.999983252255919
HCP5B,1.0
AL049569.1,0.999983252255919
FILIP1,0.999983252255919
RNF138,0.999983252255919
AL354733.2,0.999983252255919
C8orf48,0.999983252255919
IRAK3,0.999983252255919
AL121790.2,1.0
AC004448.2,1.0
CSNK1G2,0.999983252255919
C1QTNF12,0.999983252255919
AC108025.1,0.999983252255919
ACVR2B,0.999983252255919
TUBB2B,0.999983252255919
AC122129.1,0.999983252255919
AC009509.1,1.0
TAX1BP3,0.999983252255919
PSMD10P1,0.999983252255919
AC008915.2,0.999983252255919
AC093227.1,0.999983252255919
ERVE-1,1.0
AC073094.1,1.0
RAD1P2,0.999983252255919
